fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 386 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 64%    248 of    386 study items found in association
100%    386 of    386 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     697 GO terms are associated with    248 of    386 study items
      85 GO terms found significant (< 0.05=alpha) ( 85 enriched +   0 purified): local bonferroni
      87 GO terms found significant (< 0.05=alpha) ( 87 enriched +   0 purified): local sidak
      86 GO terms found significant (< 0.05=alpha) ( 86 enriched +   0 purified): local holm
     144 GO terms found significant (< 0.05=alpha) (144 enriched +   0 purified): statsmodels fdr_bh
    301 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-28)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0044249	BP	e	cellular biosynthetic process 	23/386	6986/269428	0.000276	3	23	1	1	1	0.0134	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS6D02G371300, TraesCS7A02G241100, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7D02G263800
...GO:0051186	BP	e	cofactor metabolic process    	8/386	1141/269428	0.000282	3	8	1	1	1	0.0135	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900, TraesCS7A02G442500
...GO:1901576	BP	e	organic substance biosynthetic process	23/386	7164/269428	0.000367	3	23	1	1	1	0.0175	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7A02G013400, TraesCS7A02G241100, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7D02G263800
..GO:0009058	BP	e	biosynthetic process          	24/386	7587/269428	0.000507	2	24	1	1	1	0.0237	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS6D02G371300, TraesCS7A02G013400, TraesCS7A02G241100, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7D02G263800
.GO:0050896	BP	e	response to stimulus          	16/386	4242/269428	0.000509	1	16	1	1	1	0.0237	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G415400, TraesCS4A02G106300, TraesCS5A02G260600, TraesCS5D02G105100, TraesCS6B02G063900, TraesCS6D02G374400, TraesCS7D02G354100, TraesCSU02G002300
...GO:0044262	BP	e	cellular carbohydrate metabolic process	6/386	686/269428	0.000521	4	6	1	1	1	0.0241	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS2B02G084200, TraesCS6A02G286900, TraesCS7A02G427100
.......GO:0006207	BP	e	'de novo' pyrimidine nucleobase biosynthetic process	2/386	26/269428	0.00065	9	2	1	1	1	0.0298	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0005984	BP	e	disaccharide metabolic process	3/386	126/269428	0.000833	5	3	1	1	1	0.038	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
......GO:0019856	BP	e	pyrimidine nucleobase biosynthetic process	2/386	31/269428	0.000926	8	2	1	1	1	0.0419	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0006206	BP	e	pyrimidine nucleobase metabolic process	2/386	34/269428	0.00111	7	2	1	1	1	0.0497	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0009311	BP	e	oligosaccharide metabolic process	3/386	145/269428	0.00125	4	3	1	1	1	0.0553	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
....GO:0034637	BP	e	cellular carbohydrate biosynthetic process	4/386	324/269428	0.0013	5	4	1	1	1	0.0574	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS6A02G286900
......GO:0009218	BP	e	pyrimidine ribonucleotide metabolic process	2/386	43/269428	0.00178	9	2	1	1	1	0.0772	TraesCS3B02G547300, TraesCS3D02G493700
.......GO:0009220	BP	e	pyrimidine ribonucleotide biosynthetic process	2/386	43/269428	0.00178	10	2	1	1	1	0.0772	TraesCS3B02G547300, TraesCS3D02G493700
..GO:0044281	BP	e	small molecule metabolic process	12/386	3082/269428	0.00191	2	12	1	1	1	0.0818	TraesCS2B02G084200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS6B02G302400, TraesCS6D02G255200, TraesCS7A02G241100, TraesCS7A02G392800, TraesCS7D02G073400
......GO:0072329	BP	e	monocarboxylic acid catabolic process	2/386	47/269428	0.00212	7	2	1	1	1	0.0902	TraesCS6B02G302400, TraesCS6D02G255200
.....GO:0046112	BP	e	nucleobase biosynthetic process	2/386	50/269428	0.0024	7	2	1	1	1	0.101	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0016051	BP	e	carbohydrate biosynthetic process	4/386	398/269428	0.00274	4	4	1	1	1	0.115	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS6A02G286900
....GO:0019438	BP	e	aromatic compound biosynthetic process	13/386	3746/269428	0.00337	4	13	1	1	1	0.138	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS7A02G392800, TraesCS7D02G263800
....GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	12/386	3314/269428	0.00341	5	12	1	1	1	0.139	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS7D02G263800
....GO:0018130	BP	e	heterocycle biosynthetic process	13/386	3769/269428	0.00354	4	13	1	1	1	0.143	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS7A02G392800, TraesCS7D02G263800
...GO:0034641	BP	e	cellular nitrogen compound metabolic process	22/386	8018/269428	0.00391	3	22	1	1	1	0.156	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G014400, TraesCS6A02G406500, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7D02G073400, TraesCS7D02G263800, TraesCSU02G002300
....GO:0044271	BP	e	cellular nitrogen compound biosynthetic process	16/386	5153/269428	0.00418	4	16	1	1	1	0.164	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS6A02G406500, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7D02G263800
.....GO:0006351	BP	e	transcription, DNA-templated  	10/386	2555/269428	0.00427	9	10	1	1	1	0.164	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS7D02G263800
....GO:0006127	BP	e	glycerophosphate shuttle      	1/386	3/269428	0.00429	6	1	1	1	1	0.164	TraesCS2B02G084200
...GO:0006116	BP	e	NADH oxidation                	1/386	3/269428	0.00429	3	1	1	1	1	0.164	TraesCS2B02G084200
....GO:0009112	BP	e	nucleobase metabolic process  	2/386	68/269428	0.00438	6	2	1	1	1	0.166	TraesCS3B02G547300, TraesCS3D02G493700
......GO:0097659	BP	e	nucleic acid-templated transcription	10/386	2570/269428	0.00444	8	10	1	1	1	0.167	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS7D02G263800
...GO:0044282	BP	e	small molecule catabolic process	3/386	248/269428	0.00566	3	3	1	1	1	0.204	TraesCS2B02G084200, TraesCS6B02G302400, TraesCS6D02G255200
.......GO:0009156	BP	e	ribonucleoside monophosphate biosynthetic process	2/386	79/269428	0.00586	9	2	1	1	1	0.21	TraesCS3B02G547300, TraesCS3D02G493700
......GO:0009161	BP	e	ribonucleoside monophosphate metabolic process	2/386	84/269428	0.0066	8	2	1	1	1	0.236	TraesCS3B02G547300, TraesCS3D02G493700
......GO:0009124	BP	e	nucleoside monophosphate biosynthetic process	2/386	85/269428	0.00676	8	2	1	1	1	0.239	TraesCS3B02G547300, TraesCS3D02G493700
......GO:0006221	BP	e	pyrimidine nucleotide biosynthetic process	2/386	85/269428	0.00676	9	2	1	1	1	0.239	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0032774	BP	e	RNA biosynthetic process      	10/386	2743/269428	0.00689	7	10	1	1	1	0.242	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS7D02G263800
...GO:0006082	BP	e	organic acid metabolic process	8/386	1927/269428	0.00723	3	8	1	1	1	0.249	TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS6B02G302400, TraesCS6D02G255200, TraesCS7A02G241100, TraesCS7A02G392800
.....GO:0006220	BP	e	pyrimidine nucleotide metabolic process	2/386	95/269428	0.00837	8	2	1	1	1	0.283	TraesCS3B02G547300, TraesCS3D02G493700
...GO:0034975	BP	e	protein folding in endoplasmic reticulum	1/386	6/269428	0.00857	3	1	1	1	1	0.288	TraesCS6B02G058300
....GO:1901362	BP	e	organic cyclic compound biosynthetic process	13/386	3964/269428	0.00861	4	13	1	1	1	0.288	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS7A02G392800, TraesCS7D02G263800
.....GO:0015671	BP	e	oxygen transport              	1/386	7/269428	0.00999	5	1	1	1	1	0.319	TraesCS7D02G354100
........GO:0017182	BP	e	peptidyl-diphthamide metabolic process	1/386	7/269428	0.00999	9	1	1	1	1	0.319	TraesCS6D02G371300
....GO:0017183	BP	e	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	1/386	7/269428	0.00999	10	1	1	1	1	0.319	TraesCS6D02G371300
.......GO:2000765	BP	e	regulation of cytoplasmic translation	1/386	7/269428	0.00999	8	1	1	1	1	0.319	TraesCS6D02G371300
.......GO:0018202	BP	e	peptidyl-histidine modification	1/386	7/269428	0.00999	8	1	1	1	1	0.319	TraesCS6D02G371300
....GO:0015669	BP	e	gas transport                 	1/386	7/269428	0.00999	4	1	1	1	1	0.319	TraesCS7D02G354100
........GO:1900247	BP	e	regulation of cytoplasmic translational elongation	1/386	7/269428	0.00999	9	1	1	1	1	0.319	TraesCS6D02G371300
......GO:0019563	BP	e	glycerol catabolic process    	1/386	9/269428	0.0128	8	1	1	1	1	0.398	TraesCS2B02G084200
....GO:0034308	BP	e	primary alcohol metabolic process	1/386	9/269428	0.0128	5	1	1	1	1	0.398	TraesCS2B02G084200
.....GO:0019405	BP	e	alditol catabolic process     	1/386	9/269428	0.0128	7	1	1	1	1	0.398	TraesCS2B02G084200
..GO:0006734	BP	e	NADH metabolic process        	1/386	9/269428	0.0128	2	1	1	1	1	0.398	TraesCS2B02G084200
...GO:0098542	BP	e	defense response to other organism	3/386	336/269428	0.0129	5	3	1	1	1	0.398	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
.....GO:0072528	BP	e	pyrimidine-containing compound biosynthetic process	2/386	124/269428	0.0139	5	2	1	1	1	0.428	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0009123	BP	e	nucleoside monophosphate metabolic process	2/386	125/269428	0.0141	7	2	1	1	1	0.43	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0016311	BP	e	dephosphorylation             	4/386	657/269428	0.0154	5	4	1	1	1	0.464	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS7A02G040400
....GO:0034645	BP	e	cellular macromolecule biosynthetic process	13/386	4489/269428	0.0155	5	13	1	1	1	0.466	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7D02G263800
....GO:0050832	BP	e	defense response to fungus    	2/386	136/269428	0.0166	6	2	1	1	1	0.493	TraesCS1A02G355300, TraesCS1D02G355100
.....GO:0006071	BP	e	glycerol metabolic process    	1/386	12/269428	0.0171	7	1	1	1	1	0.498	TraesCS2B02G084200
....GO:0019400	BP	e	alditol metabolic process     	1/386	12/269428	0.0171	6	1	1	1	1	0.498	TraesCS2B02G084200
.....GO:0006750	BP	e	glutathione biosynthetic process	1/386	12/269428	0.0171	8	1	1	1	1	0.498	TraesCS7A02G442500
....GO:0072527	BP	e	pyrimidine-containing compound metabolic process	2/386	140/269428	0.0175	4	2	1	1	1	0.508	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0009116	BP	e	nucleoside metabolic process  	2/386	141/269428	0.0177	6	2	1	1	1	0.513	TraesCS3B02G547300, TraesCS3D02G493700
....GO:1901657	BP	e	glycosyl compound metabolic process	2/386	146/269428	0.0189	4	2	1	1	1	0.545	TraesCS3B02G547300, TraesCS3D02G493700
......GO:0019184	BP	e	nonribosomal peptide biosynthetic process	1/386	14/269428	0.0199	7	1	1	1	1	0.565	TraesCS7A02G442500
..GO:0051707	BP	e	response to other organism    	3/386	400/269428	0.0203	4	3	1	1	1	0.576	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
....GO:0042742	BP	e	defense response to bacterium 	2/386	153/269428	0.0206	6	2	1	1	1	0.579	TraesCS1A02G355300, TraesCS1D02G355100
...GO:0046483	BP	e	heterocycle metabolic process 	17/386	6661/269428	0.0208	3	17	1	1	1	0.58	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS5A02G014400, TraesCS7A02G392800, TraesCS7D02G073400, TraesCS7D02G263800, TraesCSU02G002300
...GO:0043207	BP	e	response to external biotic stimulus	3/386	406/269428	0.0211	3	3	1	1	1	0.584	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
...GO:0009620	BP	e	response to fungus            	2/386	155/269428	0.0212	5	2	1	1	1	0.584	TraesCS1A02G355300, TraesCS1D02G355100
..GO:0019674	BP	e	NAD metabolic process         	1/386	15/269428	0.0213	2	1	1	1	1	0.584	TraesCS2B02G084200
.....GO:0032544	BP	e	plastid translation           	1/386	15/269428	0.0213	8	1	1	1	1	0.584	TraesCS2D02G572300
...GO:0006139	BP	e	nucleobase-containing compound metabolic process	16/386	6054/269428	0.0228	4	16	1	1	1	0.62	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS5A02G014400, TraesCS7D02G073400, TraesCS7D02G263800, TraesCSU02G002300
......GO:0032787	BP	e	monocarboxylic acid metabolic process	4/386	747/269428	0.0233	6	4	1	1	1	0.627	TraesCS5A02G007900, TraesCS5A02G014400, TraesCS6B02G302400, TraesCS6D02G255200
....GO:0046164	BP	e	alcohol catabolic process     	1/386	18/269428	0.0255	5	1	1	1	1	0.663	TraesCS2B02G084200
.....GO:0046174	BP	e	polyol catabolic process      	1/386	18/269428	0.0255	6	1	1	1	1	0.663	TraesCS2B02G084200
...GO:0001666	BP	e	response to hypoxia           	1/386	18/269428	0.0255	5	1	1	1	1	0.663	TraesCS7D02G354100
...GO:0009617	BP	e	response to bacterium         	2/386	174/269428	0.0262	5	2	1	1	1	0.676	TraesCS1A02G355300, TraesCS1D02G355100
.......GO:0006448	BP	e	regulation of translational elongation	1/386	20/269428	0.0283	8	1	1	1	1	0.696	TraesCS6D02G371300
.....GO:0019673	BP	e	GDP-mannose metabolic process 	1/386	20/269428	0.0283	7	1	1	1	1	0.696	TraesCS7D02G073400
....GO:0009059	BP	e	macromolecule biosynthetic process	13/386	4723/269428	0.0288	4	13	1	1	1	0.706	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G572300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7D02G263800
...GO:0019637	BP	e	organophosphate metabolic process	5/386	1213/269428	0.0316	4	5	1	1	1	0.763	TraesCS2B02G084200, TraesCS2D02G571300, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G014400
....GO:0016054	BP	e	organic acid catabolic process	2/386	193/269428	0.0317	4	2	1	1	1	0.763	TraesCS6B02G302400, TraesCS6D02G255200
.....GO:0046395	BP	e	carboxylic acid catabolic process	2/386	193/269428	0.0317	6	2	1	1	1	0.763	TraesCS6B02G302400, TraesCS6D02G255200
...GO:0006725	BP	e	cellular aromatic compound metabolic process	17/386	6796/269428	0.032	3	17	1	1	1	0.763	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS5A02G014400, TraesCS7A02G392800, TraesCS7D02G073400, TraesCS7D02G263800, TraesCSU02G002300
....GO:0052646	BP	e	alditol phosphate metabolic process	1/386	23/269428	0.0324	5	1	1	1	1	0.763	TraesCS2B02G084200
.....GO:0006072	BP	e	glycerol-3-phosphate metabolic process	1/386	23/269428	0.0324	6	1	1	1	1	0.763	TraesCS2B02G084200
...GO:0055086	BP	e	nucleobase-containing small molecule metabolic process	4/386	831/269428	0.0326	5	4	1	1	1	0.765	TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G014400, TraesCS7D02G073400
...GO:1901360	BP	e	organic cyclic compound metabolic process	17/386	6937/269428	0.0341	3	17	1	1	1	0.791	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS5A02G014400, TraesCS7A02G392800, TraesCS7D02G073400, TraesCS7D02G263800, TraesCSU02G002300
..GO:0009607	BP	e	response to biotic stimulus   	3/386	494/269428	0.0348	2	3	1	1	1	0.805	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
....GO:1901616	BP	e	organic hydroxy compound catabolic process	1/386	25/269428	0.0352	4	1	1	1	1	0.811	TraesCS2B02G084200
....GO:0009657	BP	e	plastid organization          	2/386	206/269428	0.0357	4	2	1	1	1	0.819	TraesCS2D02G569700, TraesCS2D02G572300
.....GO:0010468	BP	e	regulation of gene expression 	13/386	5021/269428	0.0368	5	13	1	1	1	0.839	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G445500, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS6D02G371300, TraesCS7D02G263800
....GO:0036293	BP	e	response to decreased oxygen levels	1/386	27/269428	0.038	4	1	1	1	1	0.856	TraesCS7D02G354100
.......GO:0006526	BP	e	arginine biosynthetic process 	1/386	27/269428	0.038	10	1	1	1	1	0.856	TraesCS7A02G241100
...GO:0070482	BP	e	response to oxygen levels     	1/386	28/269428	0.0394	3	1	1	1	1	0.881	TraesCS7D02G354100
....GO:0019693	BP	e	ribose phosphate metabolic process	3/386	530/269428	0.0415	5	3	1	1	1	0.919	TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G014400
.....GO:0009259	BP	e	ribonucleotide metabolic process	3/386	530/269428	0.0415	8	3	1	1	1	0.919	TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G014400
......GO:1902358	BP	e	sulfate transmembrane transport	1/386	30/269428	0.0421	8	1	1	1	1	0.93	TraesCS5B02G228500
......GO:0046219	BP	e	indolalkylamine biosynthetic process	1/386	31/269428	0.0435	8	1	1	1	1	0.947	TraesCS7A02G392800
......GO:0000162	BP	e	tryptophan biosynthetic process	1/386	31/269428	0.0435	9	1	1	1	1	0.947	TraesCS7A02G392800
....GO:0006801	BP	e	superoxide metabolic process  	1/386	31/269428	0.0435	4	1	1	1	1	0.947	TraesCS2A02G121200
....GO:0060255	BP	e	regulation of macromolecule metabolic process	14/386	5554/269428	0.0448	4	14	1	1	1	0.97	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G445500, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2A02G245100, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS6D02G371300, TraesCS7D02G263800
......GO:0031408	BP	e	oxylipin biosynthetic process 	1/386	33/269428	0.0462	9	1	1	1	1	0.996	TraesCS5A02G007900
...GO:0019222	BP	e	regulation of metabolic process	14/386	5695/269428	0.0488	3	14	1	1	1	1	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G445500, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2A02G245100, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS6D02G371300, TraesCS7D02G263800
GO:0005575	CC	e	cellular_component            	83/386	31778/269428	5.64e-08	0	83	0.000362	0.000353	0.000358	4.89e-06	TraesCS1A02G017900, TraesCS1A02G230400, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1B02G060700, TraesCS1B02G374900, TraesCS1B02G377700, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G026900, TraesCS2A02G046600, TraesCS2A02G105900, TraesCS2A02G107600, TraesCS2A02G232200, TraesCS2A02G245100, TraesCS2B02G084000, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G144900, TraesCS2D02G145300, TraesCS2D02G162300, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571200, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS2D02G574200, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3A02G354800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS4A02G033600, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G331100, TraesCS4A02G373100, TraesCS4A02G393600, TraesCS4A02G421900, TraesCS4B02G029600, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G057200, TraesCS4B02G085400, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G083500, TraesCS5A02G014400, TraesCS5B02G228500, TraesCS5D02G462500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G007400, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G109300, TraesCS6B02G302400, TraesCS6B02G387000, TraesCS6B02G398300, TraesCS6D02G255200, TraesCS6D02G374400, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G236200, TraesCS7A02G241100, TraesCS7A02G350300, TraesCS7A02G427100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G207300, TraesCS7D02G263800, TraesCSU02G002300
.GO:0005576	CC	e	extracellular region          	12/386	1696/269428	8.33e-06	1	12	0.0535	0.0522	0.0528	0.000602	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G279100, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS6B02G063900, TraesCS7A02G427100
