GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0044248	BP	e	cellular catabolic process    	11/174	2044/269428	1.21e-07	3	11	0.00078	0.00076	0.000771	1.11e-05	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS3D02G260300, TraesCS5D02G408200, TraesCS6D02G255200
GO:1901135	BP	e	carbohydrate derivative metabolic process	8/174	999/269428	3.58e-07	3	8	0.0023	0.00224	0.00227	3.15e-05	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS3B02G547300, TraesCS3D02G260300, TraesCS3D02G493700, TraesCS5D02G408200
GO:1901565	BP	e	organonitrogen compound catabolic process	6/174	428/269428	4.38e-07	4	6	0.00281	0.00274	0.00278	3.61e-05	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS3D02G260300, TraesCS5D02G408200
GO:1901576	BP	e	organic substance biosynthetic process	18/174	7164/269428	1.12e-06	3	18	0.00721	0.00703	0.00712	8.91e-05	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7A02G013400, TraesCS7A02G241100
GO:0009058	BP	e	biosynthetic process          	18/174	7587/269428	2.5e-06	2	18	0.016	0.0156	0.0158	0.000186	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7A02G013400, TraesCS7A02G241100
GO:0044249	BP	e	cellular biosynthetic process 	17/174	6986/269428	3.46e-06	3	17	0.0222	0.0216	0.0219	0.000255	TraesCS1A02G088600, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS5A02G007900, TraesCS6A02G286900, TraesCS6A02G406500, TraesCS7A02G241100
GO:0044205	BP	e	'de novo' UMP biosynthetic process	2/174	5/269428	4.14e-06	12	2	0.0266	0.0259	0.0262	0.000296	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009439	BP	e	cyanate metabolic process     	2/174	6/269428	6.21e-06	4	2	0.0399	0.0389	0.0393	0.000429	TraesCS4B02G297300, TraesCS4D02G296200
GO:0055114	BP	e	oxidation-reduction process   	16/174	6545/269428	6.41e-06	2	16	0.0412	0.0402	0.0406	0.000434	TraesCS2A02G107600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4A02G033600, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS5A02G007900, TraesCS5D02G462500, TraesCS6D02G255200, TraesCS7A02G013400, TraesCS7B02G175300
GO:0005985	BP	e	sucrose metabolic process     	3/174	58/269428	7.96e-06	6	3	0.0511	0.0498	0.0504	0.000522	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
GO:0046351	BP	e	disaccharide biosynthetic process	3/174	68/269428	1.29e-05	6	3	0.0826	0.0806	0.0814	0.000826	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
GO:0044265	BP	e	cellular macromolecule catabolic process	6/174	793/269428	1.48e-05	5	6	0.0952	0.0928	0.0937	0.000943	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS3D02G260300, TraesCS5D02G408200
GO:0009312	BP	e	oligosaccharide biosynthetic process	3/174	83/269428	2.34e-05	5	3	0.15	0.147	0.148	0.00145	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
GO:1901575	BP	e	organic substance catabolic process	8/174	1785/269428	2.45e-05	3	8	0.158	0.154	0.155	0.0015	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS3D02G260300, TraesCS5D02G408200, TraesCS6D02G255200, TraesCS7D02G207300
GO:0046049	BP	e	UMP metabolic process         	2/174	13/269428	3.22e-05	10	2	0.207	0.202	0.203	0.00188	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009174	BP	e	pyrimidine ribonucleoside monophosphate biosynthetic process	2/174	13/269428	3.22e-05	10	2	0.207	0.202	0.203	0.00188	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009173	BP	e	pyrimidine ribonucleoside monophosphate metabolic process	2/174	13/269428	3.22e-05	9	2	0.207	0.202	0.203	0.00188	TraesCS3B02G547300, TraesCS3D02G493700
GO:0006222	BP	e	UMP biosynthetic process      	2/174	13/269428	3.22e-05	11	2	0.207	0.202	0.203	0.00188	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009130	BP	e	pyrimidine nucleoside monophosphate biosynthetic process	2/174	16/269428	4.95e-05	9	2	0.318	0.31	0.312	0.0028	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009129	BP	e	pyrimidine nucleoside monophosphate metabolic process	2/174	16/269428	4.95e-05	8	2	0.318	0.31	0.312	0.0028	TraesCS3B02G547300, TraesCS3D02G493700
GO:0006950	BP	e	response to stress            	10/174	3190/269428	4.97e-05	2	10	0.319	0.311	0.314	0.0028	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS3D02G415400, TraesCS4A02G106300, TraesCS5A02G260600, TraesCS7D02G354100
GO:0098869	BP	e	cellular oxidant detoxification	5/174	608/269428	5.27e-05	3	5	0.339	0.33	0.333	0.00295	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4A02G106300
GO:1990748	BP	e	cellular detoxification       	5/174	611/269428	5.4e-05	2	5	0.347	0.338	0.341	0.00296	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4A02G106300
GO:0098754	BP	e	detoxification                	5/174	611/269428	5.4e-05	1	5	0.347	0.338	0.341	0.00296	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4A02G106300
GO:0009057	BP	e	macromolecule catabolic process	6/174	1028/269428	6.23e-05	4	6	0.401	0.39	0.393	0.00339	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS3D02G260300, TraesCS5D02G408200
GO:0034637	BP	e	cellular carbohydrate biosynthetic process	4/174	324/269428	6.45e-05	5	4	0.414	0.404	0.407	0.00348	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS6A02G286900
GO:0017001	BP	e	antibiotic catabolic process  	5/174	641/269428	6.76e-05	5	5	0.434	0.423	0.426	0.00361	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS6D02G255200
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	10/174	3314/269428	6.8e-05	5	10	0.437	0.426	0.429	0.00361	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0016999	BP	e	antibiotic metabolic process  	5/174	657/269428	7.58e-05	4	5	0.487	0.475	0.478	0.00399	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS6D02G255200
GO:0005984	BP	e	disaccharide metabolic process	3/174	126/269428	8.13e-05	5	3	0.522	0.509	0.512	0.00421	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
GO:0072593	BP	e	reactive oxygen species metabolic process	5/174	681/269428	8.97e-05	3	5	0.576	0.562	0.565	0.00461	TraesCS2A02G107600, TraesCS2A02G121200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800
GO:0044262	BP	e	cellular carbohydrate metabolic process	5/174	686/269428	9.28e-05	4	5	0.596	0.581	0.585	0.00473	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS6A02G286900, TraesCS7A02G427100
GO:0009311	BP	e	oligosaccharide metabolic process	3/174	145/269428	0.000123	4	3	0.791	0.771	0.775	0.00613	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
GO:0006207	BP	e	'de novo' pyrimidine nucleobase biosynthetic process	2/174	26/269428	0.000133	9	2	0.857	0.835	0.84	0.00659	TraesCS3B02G547300, TraesCS3D02G493700
GO:0016051	BP	e	carbohydrate biosynthetic process	4/174	398/269428	0.000142	4	4	0.912	0.889	0.893	0.00696	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS6A02G286900
GO:0019438	BP	e	aromatic compound biosynthetic process	10/174	3746/269428	0.000183	4	10	1	1	1	0.00877	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0019856	BP	e	pyrimidine nucleobase biosynthetic process	2/174	31/269428	0.00019	8	2	1	1	1	0.00906	TraesCS3B02G547300, TraesCS3D02G493700
GO:0018130	BP	e	heterocycle biosynthetic process	10/174	3769/269428	0.000192	4	10	1	1	1	0.00907	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0006206	BP	e	pyrimidine nucleobase metabolic process	2/174	34/269428	0.000229	7	2	1	1	1	0.0107	TraesCS3B02G547300, TraesCS3D02G493700
GO:0006351	BP	e	transcription, DNA-templated  	8/174	2555/269428	0.000286	9	8	1	1	1	0.0131	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:1901362	BP	e	organic cyclic compound biosynthetic process	10/174	3964/269428	0.000286	4	10	1	1	1	0.0131	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0097659	BP	e	nucleic acid-templated transcription	8/174	2570/269428	0.000297	8	8	1	1	1	0.0135	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0006979	BP	e	response to oxidative stress  	5/174	886/269428	0.000302	3	5	1	1	1	0.0136	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4A02G106300
GO:0009220	BP	e	pyrimidine ribonucleotide biosynthetic process	2/174	43/269428	0.000368	10	2	1	1	1	0.0164	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009218	BP	e	pyrimidine ribonucleotide metabolic process	2/174	43/269428	0.000368	9	2	1	1	1	0.0164	TraesCS3B02G547300, TraesCS3D02G493700
GO:0032774	BP	e	RNA biosynthetic process      	8/174	2743/269428	0.000456	7	8	1	1	1	0.0202	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0050896	BP	e	response to stimulus          	10/174	4242/269428	0.000484	1	10	1	1	1	0.0213	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS3D02G415400, TraesCS4A02G106300, TraesCS5A02G260600, TraesCS7D02G354100
GO:0046112	BP	e	nucleobase biosynthetic process	2/174	50/269428	0.000498	7	2	1	1	1	0.0218	TraesCS3B02G547300, TraesCS3D02G493700
GO:0044271	BP	e	cellular nitrogen compound biosynthetic process	11/174	5153/269428	0.000579	4	11	1	1	1	0.0248	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS6A02G406500
GO:0034645	BP	e	cellular macromolecule biosynthetic process	10/174	4489/269428	0.000745	5	10	1	1	1	0.0317	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS6A02G286900, TraesCS6A02G406500
GO:0042744	BP	e	hydrogen peroxide catabolic process	4/174	632/269428	0.000807	6	4	1	1	1	0.0339	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800
GO:0042743	BP	e	hydrogen peroxide metabolic process	4/174	632/269428	0.000807	5	4	1	1	1	0.0339	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800
GO:0009112	BP	e	nucleobase metabolic process  	2/174	68/269428	0.000919	6	2	1	1	1	0.0383	TraesCS3B02G547300, TraesCS3D02G493700
GO:0016311	BP	e	dephosphorylation             	4/174	657/269428	0.000931	5	4	1	1	1	0.0386	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS7A02G040400
GO:0051187	BP	e	cofactor catabolic process    	4/174	676/269428	0.00103	4	4	1	1	1	0.0426	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800
GO:0009059	BP	e	macromolecule biosynthetic process	10/174	4723/269428	0.00109	4	10	1	1	1	0.0443	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS6A02G286900, TraesCS6A02G406500
GO:0009156	BP	e	ribonucleoside monophosphate biosynthetic process	2/174	79/269428	0.00124	9	2	1	1	1	0.05	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009161	BP	e	ribonucleoside monophosphate metabolic process	2/174	84/269428	0.0014	8	2	1	1	1	0.0561	TraesCS3B02G547300, TraesCS3D02G493700
GO:0098542	BP	e	defense response to other organism	3/174	336/269428	0.00142	5	3	1	1	1	0.0563	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0009124	BP	e	nucleoside monophosphate biosynthetic process	2/174	85/269428	0.00143	8	2	1	1	1	0.0563	TraesCS3B02G547300, TraesCS3D02G493700
GO:0006221	BP	e	pyrimidine nucleotide biosynthetic process	2/174	85/269428	0.00143	9	2	1	1	1	0.0563	TraesCS3B02G547300, TraesCS3D02G493700
GO:0006220	BP	e	pyrimidine nucleotide metabolic process	2/174	95/269428	0.00178	8	2	1	1	1	0.0693	TraesCS3B02G547300, TraesCS3D02G493700
GO:0034641	BP	e	cellular nitrogen compound metabolic process	13/174	8018/269428	0.00228	3	13	1	1	1	0.0881	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS6A02G406500
GO:0051707	BP	e	response to other organism    	3/174	400/269428	0.00232	4	3	1	1	1	0.0888	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0043207	BP	e	response to external biotic stimulus	3/174	406/269428	0.00242	3	3	1	1	1	0.0921	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0006355	BP	e	regulation of transcription, DNA-templated	9/174	4547/269428	0.003	9	9	1	1	1	0.113	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0072528	BP	e	pyrimidine-containing compound biosynthetic process	2/174	124/269428	0.003	5	2	1	1	1	0.113	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009123	BP	e	nucleoside monophosphate metabolic process	2/174	125/269428	0.00305	7	2	1	1	1	0.114	TraesCS3B02G547300, TraesCS3D02G493700
GO:2001141	BP	e	regulation of RNA biosynthetic process	9/174	4564/269428	0.00307	7	9	1	1	1	0.114	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:1903506	BP	e	regulation of nucleic acid-templated transcription	9/174	4564/269428	0.00307	8	9	1	1	1	0.114	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0051252	BP	e	regulation of RNA metabolic process	9/174	4618/269428	0.00332	6	9	1	1	1	0.122	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	9/174	4663/269428	0.00353	5	9	1	1	1	0.129	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0050832	BP	e	defense response to fungus    	2/174	136/269428	0.0036	6	2	1	1	1	0.131	TraesCS1A02G355300, TraesCS1D02G355100
GO:0072527	BP	e	pyrimidine-containing compound metabolic process	2/174	140/269428	0.00381	4	2	1	1	1	0.135	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009116	BP	e	nucleoside metabolic process  	2/174	141/269428	0.00386	6	2	1	1	1	0.135	TraesCS3B02G547300, TraesCS3D02G493700
GO:0034975	BP	e	protein folding in endoplasmic reticulum	1/174	6/269428	0.00387	3	1	1	1	1	0.135	TraesCS6B02G058300
GO:0042183	BP	e	formate catabolic process     	1/174	6/269428	0.00387	8	1	1	1	1	0.135	TraesCS6D02G255200
GO:0015942	BP	e	formate metabolic process     	1/174	6/269428	0.00387	7	1	1	1	1	0.135	TraesCS6D02G255200
GO:2000112	BP	e	regulation of cellular macromolecule biosynthetic process	9/174	4732/269428	0.00389	6	9	1	1	1	0.135	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	9/174	4749/269428	0.00398	5	9	1	1	1	0.137	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:1901657	BP	e	glycosyl compound metabolic process	2/174	146/269428	0.00413	4	2	1	1	1	0.141	TraesCS3B02G547300, TraesCS3D02G493700
GO:0044281	BP	e	small molecule metabolic process	7/174	3082/269428	0.00414	2	7	1	1	1	0.141	TraesCS3B02G547300, TraesCS3D02G493700, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G007900, TraesCS6D02G255200, TraesCS7A02G241100
GO:0009607	BP	e	response to biotic stimulus   	3/174	494/269428	0.00419	2	3	1	1	1	0.142	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0031326	BP	e	regulation of cellular biosynthetic process	9/174	4794/269428	0.00423	5	9	1	1	1	0.143	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0009889	BP	e	regulation of biosynthetic process	9/174	4799/269428	0.00425	4	9	1	1	1	0.143	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0015671	BP	e	oxygen transport              	1/174	7/269428	0.00451	5	1	1	1	1	0.149	TraesCS7D02G354100
GO:0015669	BP	e	gas transport                 	1/174	7/269428	0.00451	4	1	1	1	1	0.149	TraesCS7D02G354100
GO:0042742	BP	e	defense response to bacterium 	2/174	153/269428	0.00452	6	2	1	1	1	0.149	TraesCS1A02G355300, TraesCS1D02G355100
GO:0009620	BP	e	response to fungus            	2/174	155/269428	0.00464	5	2	1	1	1	0.152	TraesCS1A02G355300, TraesCS1D02G355100
GO:0010468	BP	e	regulation of gene expression 	9/174	5021/269428	0.00567	5	9	1	1	1	0.184	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0009617	BP	e	response to bacterium         	2/174	174/269428	0.0058	5	2	1	1	1	0.186	TraesCS1A02G355300, TraesCS1D02G355100
GO:0006139	BP	e	nucleobase-containing compound metabolic process	10/174	6054/269428	0.00632	4	10	1	1	1	0.202	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0009605	BP	e	response to external stimulus 	3/174	585/269428	0.00668	2	3	1	1	1	0.211	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0051186	BP	e	cofactor metabolic process    	4/174	1141/269428	0.00669	3	4	1	1	1	0.211	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800
GO:0051704	BP	e	multi-organism process        	3/174	601/269428	0.00719	1	3	1	1	1	0.223	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0006952	BP	e	defense response              	3/174	612/269428	0.00755	3	3	1	1	1	0.233	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS3D02G415400
GO:0016070	BP	e	RNA metabolic process         	8/174	4340/269428	0.00761	6	8	1	1	1	0.233	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0051171	BP	e	regulation of nitrogen compound metabolic process	9/174	5265/269428	0.00762	4	9	1	1	1	0.233	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0080090	BP	e	regulation of primary metabolic process	9/174	5295/269428	0.00789	4	9	1	1	1	0.24	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0031323	BP	e	regulation of cellular metabolic process	9/174	5371/269428	0.00861	4	9	1	1	1	0.26	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0006082	BP	e	organic acid metabolic process	5/174	1927/269428	0.00866	3	5	1	1	1	0.26	TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G007900, TraesCS6D02G255200, TraesCS7A02G241100
GO:0060255	BP	e	regulation of macromolecule metabolic process	9/174	5554/269428	0.0105	4	9	1	1	1	0.315	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0001666	BP	e	response to hypoxia           	1/174	18/269428	0.0116	5	1	1	1	1	0.342	TraesCS7D02G354100
GO:0046483	BP	e	heterocycle metabolic process 	10/174	6661/269428	0.0118	3	10	1	1	1	0.349	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0019222	BP	e	regulation of metabolic process	9/174	5695/269428	0.0123	3	9	1	1	1	0.358	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
GO:0006725	BP	e	cellular aromatic compound metabolic process	10/174	6796/269428	0.0134	3	10	1	1	1	0.387	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:1901360	BP	e	organic cyclic compound metabolic process	10/174	6937/269428	0.0153	3	10	1	1	1	0.437	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G547300, TraesCS3D02G493700
GO:0006526	BP	e	arginine biosynthetic process 	1/174	27/269428	0.0173	10	1	1	1	1	0.489	TraesCS7A02G241100
GO:0036293	BP	e	response to decreased oxygen levels	1/174	27/269428	0.0173	4	1	1	1	1	0.489	TraesCS7D02G354100
GO:0070482	BP	e	response to oxygen levels     	1/174	28/269428	0.0179	3	1	1	1	1	0.502	TraesCS7D02G354100
GO:0046390	BP	e	ribose phosphate biosynthetic process	2/174	315/269428	0.018	6	2	1	1	1	0.502	TraesCS3B02G547300, TraesCS3D02G493700
GO:0009260	BP	e	ribonucleotide biosynthetic process	2/174	315/269428	0.018	9	2	1	1	1	0.502	TraesCS3B02G547300, TraesCS3D02G493700
GO:0090304	BP	e	nucleic acid metabolic process	8/174	5113/269428	0.0187	5	8	1	1	1	0.52	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
