Gene stable ID	Transcript stable ID	Oryza sativa Japonica Group gene stable ID
TraesCS2A02G108600	TraesCS2A02G108600.1	Os07g0677100
TraesCS2A02G109500	TraesCS2A02G109500.2	Os07g0260300
TraesCS2A02G109500	TraesCS2A02G109500.1	Os07g0260300
TraesCS2A02G112300	TraesCS2A02G112300.1	Os02g0557100
TraesCS2A02G112400	TraesCS2A02G112400.1	Os07g0673400
TraesCS2A02G128700	TraesCS2A02G128700.1	Os03g0669000
TraesCS2A02G128700	TraesCS2A02G128700.1	Os07g0660000
TraesCS2A02G128700	TraesCS2A02G128700.2	Os03g0669000
TraesCS2A02G128700	TraesCS2A02G128700.2	Os07g0660000
TraesCS2A02G137700	TraesCS2A02G137700.1	
TraesCS2A02G142300	TraesCS2A02G142300.1	Os07g0644600
TraesCS2A02G150600	TraesCS2A02G150600.2	Os07g0637000
TraesCS2A02G150600	TraesCS2A02G150600.1	Os07g0637000
TraesCS2A02G152000	TraesCS2A02G152000.1	Os07g0635900
TraesCS2A02G157800	TraesCS2A02G157800.1	Os07g0628500
TraesCS2A02G157800	TraesCS2A02G157800.1	Os08g0494375
TraesCS2A02G158000	TraesCS2A02G158000.1	Os11g0491400
TraesCS2A02G158300	TraesCS2A02G158300.1	Os07g0627800
TraesCS2A02G166300	TraesCS2A02G166300.1	Os07g0619200
TraesCS2A02G168400	TraesCS2A02G168400.1	Os07g0616500
TraesCS2A02G177700	TraesCS2A02G177700.1	Os07g0600400
TraesCS2A02G184500	TraesCS2A02G184500.1	Os11g0225000
TraesCS2A02G188100	TraesCS2A02G188100.1	Os07g0581100
TraesCS2A02G188100	TraesCS2A02G188100.1	Os06g0186900
TraesCS2A02G207500	TraesCS2A02G207500.1	Os07g0557100
TraesCS2A02G210400	TraesCS2A02G210400.1	Os07g0553400
TraesCS2A02G215900	TraesCS2A02G215900.1	Os07g0541000
TraesCS2A02G215900	TraesCS2A02G215900.1	Os07g0541200
TraesCS2A02G222500	TraesCS2A02G222500.1	Os07g0516300
TraesCS2A02G226800	TraesCS2A02G226800.1	Os07g0490400
TraesCS2A02G226800	TraesCS2A02G226800.2	Os07g0490400
TraesCS2A02G259900	TraesCS2A02G259900.1	Os07g0107300
TraesCS2A02G271800	TraesCS2A02G271800.1	Os04g0301700
TraesCS2A02G273100	TraesCS2A02G273100.1	Os04g0311400
TraesCS2A02G274700	TraesCS2A02G274700.1	Os04g0337800
TraesCS2A02G274800	TraesCS2A02G274800.5	Os04g0337800
TraesCS2A02G274800	TraesCS2A02G274800.4	Os04g0337800
TraesCS2A02G274800	TraesCS2A02G274800.2	Os04g0337800
TraesCS2A02G274800	TraesCS2A02G274800.3	Os04g0337800
TraesCS2A02G274800	TraesCS2A02G274800.1	Os04g0337800
TraesCS2A02G280700	TraesCS2A02G280700.1	Os04g0379900
TraesCS2A02G280700	TraesCS2A02G280700.2	Os04g0379900
TraesCS2A02G301400	TraesCS2A02G301400.1	
TraesCS2A02G315600	TraesCS2A02G315600.1	Os04g0447700
TraesCS2A02G315600	TraesCS2A02G315600.1	Os04g0447600
TraesCS2A02G327600	TraesCS2A02G327600.2	Os04g0476100
TraesCS2A02G327600	TraesCS2A02G327600.1	Os04g0476100
TraesCS2A02G331600	TraesCS2A02G331600.1	Os04g0470100
TraesCS2A02G343600	TraesCS2A02G343600.1	Os04g0458300
TraesCS2A02G343600	TraesCS2A02G343600.2	Os04g0458300
TraesCS2A02G350800	TraesCS2A02G350800.1	Os04g0494100
TraesCS2A02G350800	TraesCS2A02G350800.1	Os04g0493400
TraesCS2A02G350900	TraesCS2A02G350900.1	Os04g0494100
TraesCS2A02G350900	TraesCS2A02G350900.1	Os04g0493400
TraesCS2A02G367700	TraesCS2A02G367700.1	
TraesCS2A02G377700	TraesCS2A02G377700.1	
TraesCS2A02G377800	TraesCS2A02G377800.1	Os11g0432800
TraesCS2A02G377800	TraesCS2A02G377800.1	Os04g0524400
TraesCS2A02G377800	TraesCS2A02G377800.1	Os03g0390900
TraesCS2A02G378300	TraesCS2A02G378300.1	Os04g0523500
TraesCS2A02G381000	TraesCS2A02G381000.1	Os04g0518400
TraesCS2A02G381100	TraesCS2A02G381100.1	Os04g0518400
TraesCS2A02G381900	TraesCS2A02G381900.1	Os04g0517100
TraesCS2A02G381900	TraesCS2A02G381900.2	Os04g0517100
TraesCS2A02G406900	TraesCS2A02G406900.1	Os04g0561500
TraesCS2A02G419900	TraesCS2A02G419900.2	Os04g0615800
TraesCS2A02G419900	TraesCS2A02G419900.2	Os04g0615700
TraesCS2A02G419900	TraesCS2A02G419900.3	Os04g0615800
TraesCS2A02G419900	TraesCS2A02G419900.3	Os04g0615700
TraesCS2A02G419900	TraesCS2A02G419900.1	Os04g0615800
TraesCS2A02G419900	TraesCS2A02G419900.1	Os04g0615700
TraesCS2A02G423500	TraesCS2A02G423500.3	Os04g0613700
TraesCS2A02G423500	TraesCS2A02G423500.2	Os04g0613700
TraesCS2A02G423500	TraesCS2A02G423500.1	Os04g0613700
TraesCS2A02G424861	TraesCS2A02G424861.1	
TraesCS2A02G425900	TraesCS2A02G425900.1	Os04g0611300
TraesCS2A02G432600	TraesCS2A02G432600.1	Os04g0605900
TraesCS2A02G432700	TraesCS2A02G432700.1	Os04g0605500
TraesCS2A02G451300	TraesCS2A02G451300.1	
TraesCS2A02G451300	TraesCS2A02G451300.2	
TraesCS2A02G466900	TraesCS2A02G466900.1	
TraesCS2A02G468700	TraesCS2A02G468700.1	
TraesCS2A02G489600	TraesCS2A02G489600.1	Os11g0455500
TraesCS2A02G489600	TraesCS2A02G489600.2	Os11g0455500
TraesCS2A02G493400	TraesCS2A02G493400.1	Os08g0396500
TraesCS2A02G493400	TraesCS2A02G493400.1	Os08g0396700
TraesCS2A02G493800	TraesCS2A02G493800.1	Os03g0390200
TraesCS2A02G507400	TraesCS2A02G507400.1	Os04g0652700
TraesCS2A02G507400	TraesCS2A02G507400.2	Os04g0652700
TraesCS2A02G507500	TraesCS2A02G507500.1	Os04g0652700
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0666200
TraesCS2A02G509600	TraesCS2A02G509600.1	Os12g0499700
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0664100
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0666300
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0663900
TraesCS2A02G509600	TraesCS2A02G509600.1	Os06g0151700
TraesCS2A02G509600	TraesCS2A02G509600.1	Os08g0374600
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0664000
TraesCS2A02G509600	TraesCS2A02G509600.1	Os11g0667000
TraesCS2A02G511000	TraesCS2A02G511000.1	Os08g0416800
TraesCS2A02G512100	TraesCS2A02G512100.1	Os04g0650000
TraesCS2A02G523700	TraesCS2A02G523700.1	Os04g0639200
TraesCS2A02G539300	TraesCS2A02G539300.1	Os04g0667600
TraesCS2A02G539400	TraesCS2A02G539400.1	Os04g0667600
TraesCS2A02G554200	TraesCS2A02G554200.1	Os04g0676700
TraesCS2A02G560500	TraesCS2A02G560500.1	Os04g0692600
TraesCS2A02G560700	TraesCS2A02G560700.2	Os02g0282500
TraesCS2A02G560700	TraesCS2A02G560700.2	Os02g0281200
TraesCS2A02G560700	TraesCS2A02G560700.2	Os02g0282000
TraesCS2A02G560700	TraesCS2A02G560700.1	Os02g0282500
TraesCS2A02G560700	TraesCS2A02G560700.1	Os02g0281200
TraesCS2A02G560700	TraesCS2A02G560700.1	Os02g0282000
TraesCS2A02G562000	TraesCS2A02G562000.2	Os01g0735300
TraesCS2A02G562000	TraesCS2A02G562000.1	Os01g0735300
TraesCS2A02G563500	TraesCS2A02G563500.1	Os04g0691700
TraesCS2A02G563500	TraesCS2A02G563500.2	Os04g0691700
TraesCS2A02G565400	TraesCS2A02G565400.1	Os07g0190000
TraesCS2A02G569300	TraesCS2A02G569300.1	
TraesCS2A02G576400	TraesCS2A02G576400.1	Os01g0322300
TraesCS2A02G576400	TraesCS2A02G576400.1	Os04g0687100
TraesCS2A02G583900	TraesCS2A02G583900.1	Os04g0685700
TraesCS2A02G583900	TraesCS2A02G583900.1	Os06g0688850
TraesCS2A02G583900	TraesCS2A02G583900.1	Os01g0849950
TraesCS2A02G587900	TraesCS2A02G587900.1	Os04g0680400
TraesCS2B02G012500	TraesCS2B02G012500.1	Os04g0119400
TraesCS2B02G035300	TraesCS2B02G035300.1	
TraesCS2B02G048700	TraesCS2B02G048700.1	Os04g0106300
TraesCS2B02G051600	TraesCS2B02G051600.1	Os04g0513400
TraesCS2B02G051600	TraesCS2B02G051600.1	Os04g0513700
TraesCS2B02G051600	TraesCS2B02G051600.2	Os04g0513400
TraesCS2B02G051600	TraesCS2B02G051600.2	Os04g0513700
TraesCS2B02G080200	TraesCS2B02G080200.1	Os04g0227000
TraesCS2B02G086200	TraesCS2B02G086200.1	
TraesCS2B02G107100	TraesCS2B02G107100.1	Os07g0691300
TraesCS2B02G118400	TraesCS2B02G118400.1	Os07g0684800
TraesCS2B02G118500	TraesCS2B02G118500.1	Os07g0684800
TraesCS2B02G119100	TraesCS2B02G119100.1	
TraesCS2B02G121600	TraesCS2B02G121600.1	Os07g0680600
TraesCS2B02G130900	TraesCS2B02G130900.1	Os02g0557100
TraesCS2B02G146000	TraesCS2B02G146000.1	
TraesCS2B02G149600	TraesCS2B02G149600.1	Os12g0620000
TraesCS2B02G150800	TraesCS2B02G150800.1	Os03g0669000
TraesCS2B02G150800	TraesCS2B02G150800.1	Os07g0660000
TraesCS2B02G150800	TraesCS2B02G150800.2	Os03g0669000
TraesCS2B02G150800	TraesCS2B02G150800.2	Os07g0660000
TraesCS2B02G182900	TraesCS2B02G182900.1	Os07g0630400
TraesCS2B02G183300	TraesCS2B02G183300.1	Os07g0628500
TraesCS2B02G183300	TraesCS2B02G183300.1	Os08g0494375
TraesCS2B02G183700	TraesCS2B02G183700.1	Os11g0491400
TraesCS2B02G187200	TraesCS2B02G187200.1	Os07g0624600
TraesCS2B02G192200	TraesCS2B02G192200.1	Os07g0619200
TraesCS2B02G196100	TraesCS2B02G196100.1	Os07g0614500
TraesCS2B02G204500	TraesCS2B02G204500.1	
TraesCS2B02G204500	TraesCS2B02G204500.2	
TraesCS2B02G204500	TraesCS2B02G204500.3	
TraesCS2B02G234300	TraesCS2B02G234300.1	Os07g0557100
TraesCS2B02G240800	TraesCS2B02G240800.3	Os07g0541400
TraesCS2B02G240800	TraesCS2B02G240800.1	Os07g0541400
TraesCS2B02G240800	TraesCS2B02G240800.2	Os07g0541400
TraesCS2B02G242600	TraesCS2B02G242600.1	Os01g0366300
TraesCS2B02G278400	TraesCS2B02G278400.1	Os07g0115500
TraesCS2B02G286300	TraesCS2B02G286300.1	
TraesCS2B02G289200	TraesCS2B02G289200.1	Os04g0295100
TraesCS2B02G289200	TraesCS2B02G289200.1	Os05g0270500
TraesCS2B02G298000	TraesCS2B02G298000.1	Os04g0379900
TraesCS2B02G299900	TraesCS2B02G299900.1	Os04g0385900
TraesCS2B02G304800	TraesCS2B02G304800.1	Os04g0398000
TraesCS2B02G320500	TraesCS2B02G320500.1	Os04g0432000
TraesCS2B02G332200	TraesCS2B02G332200.1	
TraesCS2B02G336700	TraesCS2B02G336700.1	Os04g0450600
TraesCS2B02G350600	TraesCS2B02G350600.1	Os04g0470100
TraesCS2B02G355900	TraesCS2B02G355900.1	Os04g0339400
TraesCS2B02G395200	TraesCS2B02G395200.1	Os04g0523500
TraesCS2B02G397000	TraesCS2B02G397000.1	Os04g0520700
TraesCS2B02G397800	TraesCS2B02G397800.1	Os04g0518650
TraesCS2B02G398400	TraesCS2B02G398400.1	Os04g0518400
TraesCS2B02G404600	TraesCS2B02G404600.1	Os04g0538100
TraesCS2B02G404600	TraesCS2B02G404600.1	Os04g0538166
TraesCS2B02G420900	TraesCS2B02G420900.1	Os04g0566600
TraesCS2B02G428700	TraesCS2B02G428700.1	Os04g0565400
TraesCS2B02G428700	TraesCS2B02G428700.1	Os04g0565200
TraesCS2B02G442900	TraesCS2B02G442900.3	Os04g0613700
TraesCS2B02G442900	TraesCS2B02G442900.5	Os04g0613700
TraesCS2B02G442900	TraesCS2B02G442900.2	Os04g0613700
TraesCS2B02G442900	TraesCS2B02G442900.1	Os04g0613700
TraesCS2B02G442900	TraesCS2B02G442900.4	Os04g0613700
TraesCS2B02G459100	TraesCS2B02G459100.1	Os04g0600300
TraesCS2B02G459300	TraesCS2B02G459300.1	Os04g0600200
TraesCS2B02G471800	TraesCS2B02G471800.1	Os01g0557100
TraesCS2B02G471800	TraesCS2B02G471800.1	Os01g0355800
TraesCS2B02G473800	TraesCS2B02G473800.1	
TraesCS2B02G478700	TraesCS2B02G478700.1	Os04g0583900
TraesCS2B02G486000	TraesCS2B02G486000.4	Os04g0620700
TraesCS2B02G486000	TraesCS2B02G486000.3	Os04g0620700
TraesCS2B02G486000	TraesCS2B02G486000.2	Os04g0620700
TraesCS2B02G486000	TraesCS2B02G486000.1	Os04g0620700
TraesCS2B02G505600	TraesCS2B02G505600.1	
TraesCS2B02G521700	TraesCS2B02G521700.1	Os11g0455800
TraesCS2B02G532000	TraesCS2B02G532000.1	Os04g0655300
TraesCS2B02G535400	TraesCS2B02G535400.1	Os04g0652700
TraesCS2B02G535500	TraesCS2B02G535500.1	Os04g0652700
TraesCS2B02G544200	TraesCS2B02G544200.1	Os04g0647800
TraesCS2B02G553600	TraesCS2B02G553600.1	Os04g0639200
TraesCS2B02G563800	TraesCS2B02G563800.1	
TraesCS2B02G586400	TraesCS2B02G586400.1	Os04g0675400
TraesCS2B02G599800	TraesCS2B02G599800.1	
TraesCS2B02G600100	TraesCS2B02G600100.1	
TraesCS2B02G600200	TraesCS2B02G600200.1	
TraesCS2B02G600200	TraesCS2B02G600200.3	
TraesCS2B02G600200	TraesCS2B02G600200.2	
TraesCS2B02G602700	TraesCS2B02G602700.1	Os04g0685700
TraesCS2B02G602700	TraesCS2B02G602700.1	Os06g0688850
TraesCS2B02G602700	TraesCS2B02G602700.1	Os01g0849950
TraesCS2B02G611000	TraesCS2B02G611000.2	Os01g0322300
TraesCS2B02G611000	TraesCS2B02G611000.2	Os04g0687100
TraesCS2B02G611000	TraesCS2B02G611000.1	Os01g0322300
TraesCS2B02G611000	TraesCS2B02G611000.1	Os04g0687100
TraesCS2B02G616600	TraesCS2B02G616600.1	Os10g0179200
TraesCS2B02G616600	TraesCS2B02G616600.1	Os12g0286300
TraesCS2B02G616600	TraesCS2B02G616600.1	Os03g0658000
TraesCS2B02G616600	TraesCS2B02G616600.1	Os03g0658800
TraesCS2B02G620600	TraesCS2B02G620600.1	Os04g0692200
TraesCS2D02G016400	TraesCS2D02G016400.1	
TraesCS2D02G018200	TraesCS2D02G018200.1	
TraesCS2D02G027100	TraesCS2D02G027100.1	Os04g0128400
TraesCS2D02G027100	TraesCS2D02G027100.1	Os04g0128001
TraesCS2D02G028600	TraesCS2D02G028600.1	
TraesCS2D02G031000	TraesCS2D02G031000.1	
TraesCS2D02G033900	TraesCS2D02G033900.1	
TraesCS2D02G034900	TraesCS2D02G034900.2	Os04g0106300
TraesCS2D02G034900	TraesCS2D02G034900.1	Os04g0106300
TraesCS2D02G039400	TraesCS2D02G039400.1	
TraesCS2D02G047200	TraesCS2D02G047200.1	Os04g0188500
TraesCS2D02G067600	TraesCS2D02G067600.1	Os05g0500200
TraesCS2D02G091300	TraesCS2D02G091300.1	Os07g0691300
TraesCS2D02G100900	TraesCS2D02G100900.1	Os07g0684800
TraesCS2D02G101000	TraesCS2D02G101000.1	Os07g0684000
TraesCS2D02G101400	TraesCS2D02G101400.1	
TraesCS2D02G104600	TraesCS2D02G104600.1	Os07g0680400
TraesCS2D02G112700	TraesCS2D02G112700.1	Os02g0557100
TraesCS2D02G125800	TraesCS2D02G125800.1	Os07g0663500
TraesCS2D02G128200	TraesCS2D02G128200.1	Os03g0371000
TraesCS2D02G131200	TraesCS2D02G131200.1	Os03g0669000
TraesCS2D02G131200	TraesCS2D02G131200.1	Os07g0660000
TraesCS2D02G138200	TraesCS2D02G138200.1	Os07g0655400
TraesCS2D02G139500	TraesCS2D02G139500.1	Os05g0316200
TraesCS2D02G151400	TraesCS2D02G151400.2	Os07g0640200
TraesCS2D02G151400	TraesCS2D02G151400.1	Os07g0640200
TraesCS2D02G156900	TraesCS2D02G156900.1	Os07g0636000
TraesCS2D02G163900	TraesCS2D02G163900.2	Os07g0628500
TraesCS2D02G163900	TraesCS2D02G163900.2	Os08g0494375
TraesCS2D02G163900	TraesCS2D02G163900.1	Os07g0628500
TraesCS2D02G163900	TraesCS2D02G163900.1	Os08g0494375
TraesCS2D02G164400	TraesCS2D02G164400.1	Os11g0491400
TraesCS2D02G166500	TraesCS2D02G166500.1	
TraesCS2D02G177700	TraesCS2D02G177700.1	Os07g0614000
TraesCS2D02G185400	TraesCS2D02G185400.1	
TraesCS2D02G185400	TraesCS2D02G185400.2	
TraesCS2D02G196800	TraesCS2D02G196800.1	
TraesCS2D02G197200	TraesCS2D02G197200.1	Os07g0584900
TraesCS2D02G199100	TraesCS2D02G199100.1	Os07g0582400
TraesCS2D02G203200	TraesCS2D02G203200.1	Os11g0225000
TraesCS2D02G203200	TraesCS2D02G203200.2	Os11g0225000
TraesCS2D02G206300	TraesCS2D02G206300.1	Os07g0448800
TraesCS2D02G212800	TraesCS2D02G212800.1	Os07g0564700
TraesCS2D02G212800	TraesCS2D02G212800.2	Os07g0564700
TraesCS2D02G214500	TraesCS2D02G214500.1	Os07g0557100
TraesCS2D02G217600	TraesCS2D02G217600.1	Os07g0550500
TraesCS2D02G223000	TraesCS2D02G223000.1	
TraesCS2D02G224200	TraesCS2D02G224200.1	Os07g0529000
TraesCS2D02G230800	TraesCS2D02G230800.1	Os07g0510833
TraesCS2D02G230800	TraesCS2D02G230800.1	Os07g0510900
TraesCS2D02G232700	TraesCS2D02G232700.2	Os07g0506000
TraesCS2D02G232700	TraesCS2D02G232700.1	Os07g0506000
TraesCS2D02G233800	TraesCS2D02G233800.1	Os07g0498400
TraesCS2D02G260200	TraesCS2D02G260200.1	Os07g0115500
TraesCS2D02G270400	TraesCS2D02G270400.1	Os04g0301700
TraesCS2D02G272400	TraesCS2D02G272400.1	Os04g0311400
TraesCS2D02G273600	TraesCS2D02G273600.1	Os04g0337800
TraesCS2D02G281300	TraesCS2D02G281300.1	Os04g0385900
TraesCS2D02G288400	TraesCS2D02G288400.1	Os04g0403701
TraesCS2D02G300000	TraesCS2D02G300000.1	
TraesCS2D02G302700	TraesCS2D02G302700.2	
TraesCS2D02G302700	TraesCS2D02G302700.1	
TraesCS2D02G310900	TraesCS2D02G310900.1	Os11g0606500
TraesCS2D02G310900	TraesCS2D02G310900.1	Os11g0604900
TraesCS2D02G311900	TraesCS2D02G311900.1	
TraesCS2D02G321500	TraesCS2D02G321500.1	Os04g0458200
TraesCS2D02G326900	TraesCS2D02G326900.1	Os04g0464200
TraesCS2D02G328900	TraesCS2D02G328900.1	Os04g0466600
TraesCS2D02G336800	TraesCS2D02G336800.1	Os04g0339400
TraesCS2D02G339600	TraesCS2D02G339600.1	Os04g0482000
TraesCS2D02G339600	TraesCS2D02G339600.1	Os04g0482100
TraesCS2D02G340600	TraesCS2D02G340600.1	
TraesCS2D02G349400	TraesCS2D02G349400.1	Os04g0494100
TraesCS2D02G349400	TraesCS2D02G349400.1	Os04g0493400
TraesCS2D02G358700	TraesCS2D02G358700.1	Os04g0505400
TraesCS2D02G364500	TraesCS2D02G364500.1	Os04g0511200
TraesCS2D02G364600	TraesCS2D02G364600.1	Os04g0511200
TraesCS2D02G372000	TraesCS2D02G372000.1	Os06g0626600
TraesCS2D02G372000	TraesCS2D02G372000.1	Os04g0526300
TraesCS2D02G376300	TraesCS2D02G376300.1	Os04g0520700
TraesCS2D02G377400	TraesCS2D02G377400.1	Os04g0518400
TraesCS2D02G377500	TraesCS2D02G377500.1	Os04g0518400
TraesCS2D02G378400	TraesCS2D02G378400.2	Os04g0517100
TraesCS2D02G378400	TraesCS2D02G378400.1	Os04g0517100
TraesCS2D02G386700	TraesCS2D02G386700.1	Os04g0540600
TraesCS2D02G388800	TraesCS2D02G388800.1	Os04g0543900
TraesCS2D02G388800	TraesCS2D02G388800.2	Os04g0543900
TraesCS2D02G389000	TraesCS2D02G389000.1	Os04g0544000
TraesCS2D02G403800	TraesCS2D02G403800.1	Os04g0561500
TraesCS2D02G421200	TraesCS2D02G421200.2	Os04g0613700
TraesCS2D02G421200	TraesCS2D02G421200.1	Os04g0613700
TraesCS2D02G431500	TraesCS2D02G431500.1	Os04g0604900
TraesCS2D02G432400	TraesCS2D02G432400.1	Os04g0604000
TraesCS2D02G445800	TraesCS2D02G445800.1	Os04g0593400
TraesCS2D02G449400	TraesCS2D02G449400.1	Os01g0557100
TraesCS2D02G449400	TraesCS2D02G449400.1	Os01g0355800
TraesCS2D02G456900	TraesCS2D02G456900.1	Os04g0583900
TraesCS2D02G466900	TraesCS2D02G466900.1	
TraesCS2D02G467300	TraesCS2D02G467300.1	Os04g0623300
TraesCS2D02G479600	TraesCS2D02G479600.1	Os04g0629500
TraesCS2D02G489900	TraesCS2D02G489900.1	Os11g0455500
TraesCS2D02G493600	TraesCS2D02G493600.1	Os11g0455800
TraesCS2D02G503600	TraesCS2D02G503600.1	Os11g0661800
TraesCS2D02G507800	TraesCS2D02G507800.1	Os04g0652700
TraesCS2D02G511500	TraesCS2D02G511500.1	
TraesCS2D02G513600	TraesCS2D02G513600.1	Os04g0650000
TraesCS2D02G525900	TraesCS2D02G525900.1	Os04g0639200
TraesCS2D02G529500	TraesCS2D02G529500.1	Os09g0419600
TraesCS2D02G540400	TraesCS2D02G540400.1	Os04g0667600
TraesCS2D02G542600	TraesCS2D02G542600.1	Os04g0668900
TraesCS2D02G542600	TraesCS2D02G542600.1	Os03g0847500
TraesCS2D02G552700	TraesCS2D02G552700.1	Os04g0674000
TraesCS2D02G557300	TraesCS2D02G557300.1	Os04g0675400
TraesCS2D02G557300	TraesCS2D02G557300.2	Os04g0675400
TraesCS2D02G560100	TraesCS2D02G560100.1	Os04g0676700
TraesCS2D02G567100	TraesCS2D02G567100.1	
TraesCS2D02G568200	TraesCS2D02G568200.1	Os11g0643100
TraesCS2D02G568200	TraesCS2D02G568200.1	Os11g0642400
TraesCS2D02G569700	TraesCS2D02G569700.1	Os04g0692600
TraesCS2D02G569800	TraesCS2D02G569800.1	Os04g0692500
TraesCS2D02G571100	TraesCS2D02G571100.1	Os08g0247600
TraesCS2D02G571100	TraesCS2D02G571100.1	Os08g0247700
TraesCS2D02G571100	TraesCS2D02G571100.1	Os08g0248100
TraesCS2D02G571900	TraesCS2D02G571900.1	Os04g0691700
TraesCS2D02G571900	TraesCS2D02G571900.2	Os04g0691700
TraesCS2D02G572600	TraesCS2D02G572600.1	
TraesCS2D02G572700	TraesCS2D02G572700.1	Os04g0691500
TraesCS2D02G573300	TraesCS2D02G573300.1	Os04g0117900
TraesCS2D02G573300	TraesCS2D02G573300.1	Os04g0118100
TraesCS2D02G575000	TraesCS2D02G575000.1	
TraesCS2D02G587100	TraesCS2D02G587100.1	Os01g0322300
TraesCS2D02G587100	TraesCS2D02G587100.1	Os04g0687100
TraesCS2D02G595900	TraesCS2D02G595900.1	Os04g0685700
TraesCS2D02G595900	TraesCS2D02G595900.1	Os06g0688850
TraesCS2D02G595900	TraesCS2D02G595900.1	Os01g0849950
TraesCS2D02G598500	TraesCS2D02G598500.1	Os04g0683700
TraesCS2D02G600100	TraesCS2D02G600100.1	Os04g0679400
TraesCS3A02G000800	TraesCS3A02G000800.2	Os01g0108400
TraesCS3A02G000800	TraesCS3A02G000800.1	Os01g0108400
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0666200
TraesCS3A02G009000	TraesCS3A02G009000.1	Os12g0499700
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0664100
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0666300
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0663900
TraesCS3A02G009000	TraesCS3A02G009000.1	Os06g0151700
TraesCS3A02G009000	TraesCS3A02G009000.1	Os08g0374600
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0664000
TraesCS3A02G009000	TraesCS3A02G009000.1	Os11g0667000
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0113800
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0117300
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0113500
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0117700
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0117500
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0117100
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0116900
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0114900
TraesCS3A02G018500	TraesCS3A02G018500.1	Os01g0115600
TraesCS3A02G022600	TraesCS3A02G022600.3	Os08g0465800
TraesCS3A02G022600	TraesCS3A02G022600.1	Os08g0465800
TraesCS3A02G022600	TraesCS3A02G022600.2	Os08g0465800
TraesCS3A02G025300	TraesCS3A02G025300.1	Os07g0586100
TraesCS3A02G025300	TraesCS3A02G025300.2	Os07g0586100
TraesCS3A02G026800	TraesCS3A02G026800.1	Os03g0412900
TraesCS3A02G026800	TraesCS3A02G026800.3	Os03g0412900
TraesCS3A02G026800	TraesCS3A02G026800.2	Os03g0412900
TraesCS3A02G035300	TraesCS3A02G035300.1	Os07g0170000
TraesCS3A02G039100	TraesCS3A02G039100.1	
TraesCS3A02G040800	TraesCS3A02G040800.1	
TraesCS3A02G041200	TraesCS3A02G041200.1	
TraesCS3A02G046300	TraesCS3A02G046300.1	
TraesCS3A02G050800	TraesCS3A02G050800.1	Os01g0138900
TraesCS3A02G056000	TraesCS3A02G056000.1	
TraesCS3A02G061600	TraesCS3A02G061600.1	Os11g0465200
TraesCS3A02G061600	TraesCS3A02G061600.1	Os11g0469900
TraesCS3A02G078400	TraesCS3A02G078400.1	Os01g0104200
TraesCS3A02G085400	TraesCS3A02G085400.3	Os01g0100900
TraesCS3A02G085400	TraesCS3A02G085400.2	Os01g0100900
TraesCS3A02G085400	TraesCS3A02G085400.1	Os01g0100900
TraesCS3A02G093900	TraesCS3A02G093900.1	
TraesCS3A02G096000	TraesCS3A02G096000.1	Os01g0607200
TraesCS3A02G108700	TraesCS3A02G108700.1	Os01g0190000
TraesCS3A02G109200	TraesCS3A02G109200.2	Os01g0188100
TraesCS3A02G109200	TraesCS3A02G109200.1	Os01g0188100
TraesCS3A02G109200	TraesCS3A02G109200.4	Os01g0188100
TraesCS3A02G109200	TraesCS3A02G109200.3	Os01g0188100
TraesCS3A02G124700	TraesCS3A02G124700.1	Os01g0176200
TraesCS3A02G124700	TraesCS3A02G124700.1	Os01g0176100
TraesCS3A02G124700	TraesCS3A02G124700.1	Os01g0176000
TraesCS3A02G130300	TraesCS3A02G130300.1	Os01g0172100
TraesCS3A02G133400	TraesCS3A02G133400.1	Os01g0209700
TraesCS3A02G142700	TraesCS3A02G142700.1	Os01g0217500
TraesCS3A02G146300	TraesCS3A02G146300.1	Os01g0221400
TraesCS3A02G149900	TraesCS3A02G149900.1	Os01g0225000
TraesCS3A02G151900	TraesCS3A02G151900.1	Os01g0227100
TraesCS3A02G152000	TraesCS3A02G152000.1	Os03g0115200
TraesCS3A02G152000	TraesCS3A02G152000.1	Os01g0788950
TraesCS3A02G183800	TraesCS3A02G183800.1	Os09g0484900
TraesCS3A02G186200	TraesCS3A02G186200.1	Os01g0271200
TraesCS3A02G188000	TraesCS3A02G188000.1	Os01g0275900
TraesCS3A02G196900	TraesCS3A02G196900.2	Os01g0300600
