Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os09g0453800	4347242	
Os09g0453800	4347242	
Os09g0469950		
Os09g0490200	4347439	
Os09g0490200	4347439	
Os09g0491772	9270165	
Os09g0497000	4347459	
Os09g0517700	4347589	
Os09g0518000		
Os09g0520700	4347610	
Os09g0520700	4347610	
Os09g0526700	4347638	00052+5.1.3.2
Os09g0526700	4347638	00520+5.1.3.2
Os09g0526700	4347638	00052+5.1.3.2
Os09g0526700	4347638	00520+5.1.3.2
Os09g0532400	4347674	
Os09g0532400	4347674	
Os09g0535500	4347695	
Os09g0536700	4347702	
Os09g0536700	4347702	
Os09g0548400	4347775	
Os09g0555150	9271189	
Os09g0556400		
Os10g0102900	107275807	
Os10g0167300		00680+4.2.1.11
Os10g0167300		00010+4.2.1.11
Os10g0167300		00680+4.2.1.11
Os10g0167300		00010+4.2.1.11
Os10g0175800		
Os10g0374200		
Os10g0421800		
Os10g0458900	4348808	
Os10g0460900	4348816	
Os10g0462900		
Os10g0462900		
Os10g0489500	4348966	
Os10g0496900	4349004	00860+1.3.1.33
Os10g0496900	4349004	
Os10g0509401	9269286	
Os10g0509600	4349083	
Os10g0534900	4349233	
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0569200	4349446	
Os10g0569300	4349447	
Os11g0104300	4349543	
Os11g0115350	9267894	
Os11g0115400	4349602	
Os11g0118500	4349618	
Os11g0123033		00970+6.3.5.7
Os11g0140700		
Os11g0140700		
Os11g0197500	4349996	
Os11g0225000		
Os11g0244600		
Os11g0291000		
Os11g0291500		
Os11g0455500		00270+3.3.1.1
Os11g0455500		00270+3.3.1.1
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0484500	4350528	00030+1.1.1.44
Os11g0484500	4350528	00480+1.1.1.44
Os11g0484500	4350528	00030+1.1.1.44
Os11g0484500	4350528	00480+1.1.1.44
Os11g0490200		
Os11g0539500	4350663	
Os11g0550500		
Os11g0579400		
Os11g0579400		
Os11g0587000	107276001	
Os11g0587000	107276001	00906+5.2.1.14
Os11g0595200	4350844	
Os11g0598300	4350850	
Os11g0599200	9266321	
Os11g0608700		
Os11g0629200	4350961	
Os12g0104300	4351252	
Os12g0104300	4351252	
Os12g0115000		
Os12g0115100	4351318	
Os12g0117600	4351335	
Os12g0137200	4351451	
Os12g0181500	4351675	
Os12g0181600	4351676	
Os12g0190200	4351700	
Os12g0190200	4351700	
Os12g0257000	4351908	
Os12g0257000	4351908	
Os12g0257000	4351908	
Os12g0277500	4351976	
Os12g0277500	4351976	
Os12g0277500	4351976	
Os12g0277500	4351976	
Os12g0438600		
Os12g0456700		
Os12g0538700	4352426	
Os12g0567300		
Os12g0567700	4352560	
Os12g0616800	4352802	
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0624000	4352833	00270+2.1.1.14
Os12g0624000	4352833	00450+2.1.1.14
Os12g0624000	4352833	00270+2.1.1.14
Os12g0624000	4352833	00450+2.1.1.14
Os12g0641400	9266530	
Os12g0641400	9266530	
