Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os11g0465200	4350483	
Os11g0469900		
Os11g0473832		
Os11g0490200		
Os11g0491400	4350546	
Os11g0540600	4350668	
Os11g0540800		
Os11g0540900		
Os11g0541600	4350669	
Os11g0547000	4350698	
Os11g0547000	4350698	
Os11g0550500		
Os11g0552000		
Os11g0552600		
Os11g0575500		
Os11g0582300	4350788	
Os11g0582300	4350788	
Os11g0594000	4350836	
Os11g0604900	107276314	
Os11g0605500	4350881	00592+1.3.3.6
Os11g0605500	4350881	00071+1.3.3.6
Os11g0606500		
Os11g0607200	4350894	
Os11g0607200	4350894	
Os11g0607900		
Os11g0608700		
Os11g0622800		
Os11g0637000		
Os11g0637100		
Os11g0637200	4350983	
Os11g0637501	107277428	
Os11g0642400	9271182	
Os11g0643100	4351010	
Os11g0660500	4351061	
Os11g0661800	4351068	
Os11g0663900		
Os11g0664000	9267782	
Os11g0664100		
Os11g0666200	4351079	
Os11g0666300		
Os11g0667000		
Os11g0671000	4351088	
Os11g0678400		
Os11g0691800	9266918	
Os11g0700500	4351184	
Os11g0703900	4351208	
Os11g0703900	4351208	
Os11g0704500	4351213	
Os11g0707100		
Os12g0104766		
Os12g0104800		
Os12g0105200		
Os12g0112200	9267024	
Os12g0115300	4351319	
Os12g0115500	4351320	
Os12g0116000	4351323	
Os12g0116000	4351323	
Os12g0123200		
Os12g0129700	4351406	
Os12g0130300	4351410	05170+2.7.11.1
Os12g0130300	4351410	05163+2.7.11.1
Os12g0130300	4351410	04150+2.7.11.1
Os12g0130300	4351410	04714+2.7.11.1
Os12g0130300	4351410	05165+2.7.11.1
Os12g0130300	4351410	04926+2.7.11.1
Os12g0130300	4351410	04151+2.7.11.1
Os12g0131400	9271663	
Os12g0131900		
Os12g0132200		
Os12g0132200		
Os12g0133100	4351427	
Os12g0133100	4351427	
Os12g0156100	4351545	
Os12g0160500		
Os12g0160500		
Os12g0162100	4351573	
Os12g0162100	4351573	
Os12g0163700		
Os12g0170100	4351621	
Os12g0178000		
Os12g0193100		
Os12g0193100		
Os12g0193100		
Os12g0193100		
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197700	4351726	
Os12g0242800	4351871	
Os12g0258200	4351914	
Os12g0263000		00480+6.3.2.3
Os12g0263000		00270+6.3.2.3
Os12g0266200	4351938	
Os12g0286300		
Os12g0431100		00230+3.6.1.3
Os12g0431300	4352117	
Os12g0434400		00480+3.4.11.1
Os12g0443500	4352146	00053+1.1.1.22
Os12g0443500	4352146	00520+1.1.1.22
Os12g0443500	4352146	00040+1.1.1.22
Os12g0443600	4352147	00053+1.1.1.22
Os12g0443600	4352147	00520+1.1.1.22
Os12g0443600	4352147	00040+1.1.1.22
Os12g0443600	4352147	00053+1.1.1.22
Os12g0443600	4352147	00520+1.1.1.22
Os12g0443600	4352147	00040+1.1.1.22
Os12g0448900	4352160	
Os12g0481100	4352218	
Os12g0496900	4352256	
Os12g0499700		
Os12g0502800		
Os12g0502800		
Os12g0502800		
Os12g0535400		
Os12g0538300	4352423	
Os12g0552500	4352472	
Os12g0561900	4352520	
Os12g0566000	4352546	
Os12g0566000	4352546	
Os12g0566000	4352546	
Os12g0566900	4352555	
Os12g0575200	9271278	
Os12g0575200	9271278	
Os12g0576600		
Os12g0576600		
Os12g0576700	4352613	
Os12g0586100	4352660	
Os12g0595800	4352691	
Os12g0595800	4352691	
Os12g0595800	4352691	
Os12g0595800	4352691	
Os12g0597500	4352706	
Os12g0597500	4352706	
Os12g0603700		
Os12g0606000		
Os12g0610600	4352763	
Os12g0611200	4352769	
Os12g0613500	4352781	
Os12g0613500	4352781	
Os12g0616500		
Os12g0616800	4352802	
Os12g0620000		
Os12g0623500	4352828	
Os12g0623500	4352828	
Os12g0625000		00920+2.5.1.47
Os12g0625000		00270+2.5.1.47
Os12g0632800		
Os12g0634900		
Os12g0637100	4352897	
Os12g0638200	4352905	
Os12g0638300	4352906	
Os12g0639200		00230+3.6.1.3
