Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os05g0594500	4339807	
Os05g0596500	4339820	
Os06g0103200	4339843	
Os06g0103300	4339844	00643+1.13.11.5
Os06g0103300	4339844	00350+1.13.11.5
Os06g0103300	4339844	00643+1.13.11.5
Os06g0103300	4339844	00350+1.13.11.5
Os06g0103500	4339846	00592+1.3.3.6
Os06g0103500	4339846	00071+1.3.3.6
Os06g0103500	4339846	00592+1.3.3.6
Os06g0103500	4339846	00071+1.3.3.6
Os06g0103500	4339846	00592+1.3.3.6
Os06g0103500	4339846	00071+1.3.3.6
Os06g0103500	4339846	
Os06g0104300	4339854	
Os06g0109500		
Os06g0125000	4339959	
Os06g0129400	4339994	
Os06g0129400	4339994	
Os06g0129900	4339998	
Os06g0129900	4339998	
Os06g0130400	4340002	
Os06g0132400		00860+2.1.1.11
Os06g0133800		00710+2.2.1.1
Os06g0133800		00030+2.2.1.1
Os06g0133800		00730+2.2.1.7
Os06g0133800		00900+2.2.1.7
Os06g0133800		00710+2.2.1.1
Os06g0133800		00030+2.2.1.1
Os06g0136600	4340042	00680+4.2.1.11
Os06g0136600	4340042	00010+4.2.1.11
Os06g0136600	4340042	00680+4.2.1.11
Os06g0136600	4340042	00010+4.2.1.11
Os06g0139800	4340064	
Os06g0146100	4340110	
Os06g0146250	107276380	
Os06g0155500		
Os06g0157000		
Os06g0158000		
Os06g0158900	4340195	
Os06g0161100		
Os06g0161800	4340212	
Os06g0161900	4340213	
Os06g0162100		
Os06g0165800	4340240	
Os06g0166000		
Os06g0166000		
Os06g0176700	9270348	
Os06g0178500	9270348	
Os06g0178700	4340297	
Os06g0179000		
Os06g0186400	4340344	
Os06g0188400		
Os06g0188600	9269324	
Os06g0191700		
Os06g0191800		
Os06g0192100		
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0207000	4340439	00770+2.7.1.33
Os06g0207700	4340443	
Os06g0208700		
Os06g0216100		
Os06g0217600		
Os06g0217900		
Os06g0219500		
Os06g0220500	4340516	
Os06g0225000	4340541	
Os06g0225800		00400+2.7.1.71
Os06g0228600	4340560	
Os06g0251100		
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254600	4340664	00073+1.11.2.3
Os06g0258900	4340684	
Os06g0258900	4340684	
Os06g0259000		
Os06g0260000		
Os06g0268700	4340719	
Os06g0268800		
Os06g0268800		
Os06g0270200		
Os06g0270900	4340725	
Os06g0270900	4340725	
Os06g0275800	4340751	
Os06g0275800	4340751	
Os06g0275800	4340751	
Os06g0283300	4340765	
Os06g0283300	4340765	
Os06g0286500	4340777	
Os06g0286700		
Os06g0287000		
Os06g0287200		
Os06g0287500		
Os06g0287500		
Os06g0287700		
Os06g0287700		
Os06g0289200	4340787	
Os06g0300500		
Os06g0325900	4340907	
Os06g0326700	4340911	
Os06g0345200		
Os06g0345200		
Os06g0354500	4340986	00592+1.3.3.6
Os06g0354500	4340986	00071+1.3.3.6
Os06g0356800	4340994	
Os06g0494400	4341093	
Os06g0495100		
Os06g0524700		
Os06g0529900		
Os06g0530600	4341202	
Os06g0534900	107275279	
Os06g0534950	9270717	
Os06g0535400	4341214	
Os06g0542200	4341232	00400+1.3.1.12
Os06g0542200	4341232	00401+1.3.1.12
Os06g0542200	4341232	00400+1.3.1.78
Os06g0549300		
Os06g0549600	4341259	
Os06g0549900	4341261	
Os06g0554300	4341277	
Os06g0554700		
Os06g0554800		
Os06g0554800		
Os06g0557100	4341290	
Os06g0557100	4341290	
Os06g0557400		
Os06g0559500	4341300	
Os06g0559500	4341300	
Os06g0559500	4341300	
Os06g0560700	4341304	
Os06g0561000	4341305	00053+1.13.99.1
Os06g0561000	4341305	00562+1.13.99.1
Os06g0561800		
Os06g0567900	4341337	00053+1.10.3.3
Os06g0573600	4341358	00531+3.2.1.23
Os06g0573600	4341358	00600+3.2.1.23
Os06g0573600	4341358	00604+3.2.1.23
Os06g0573600	4341358	00052+3.2.1.23
Os06g0573600	4341358	00511+3.2.1.23
Os06g0573600	4341358	00531+3.2.1.23
Os06g0573600	4341358	00600+3.2.1.23
Os06g0573600	4341358	00604+3.2.1.23
Os06g0573600	4341358	00052+3.2.1.23
Os06g0573600	4341358	00511+3.2.1.23
Os06g0573600	4341358	00531+3.2.1.23
Os06g0573600	4341358	00600+3.2.1.23
Os06g0573600	4341358	00604+3.2.1.23
Os06g0573600	4341358	00052+3.2.1.23
Os06g0573600	4341358	00511+3.2.1.23
Os06g0581300	4341379	
Os06g0581300	4341379	
Os06g0600400	4341450	
Os06g0602500	4341458	05170+2.7.11.1
Os06g0602500	4341458	05163+2.7.11.1
Os06g0602500	4341458	04150+2.7.11.1
Os06g0602500	4341458	04714+2.7.11.1
Os06g0602500	4341458	05165+2.7.11.1
Os06g0602500	4341458	04926+2.7.11.1
Os06g0602500	4341458	04151+2.7.11.1
Os06g0608800	4341497	
Os06g0608800	4341497	
Os06g0608800	4341497	
Os06g0608800	4341497	
Os06g0623200		
Os06g0632200	4341584	00260+4.2.1.20
Os06g0632200	4341584	00400+4.2.1.20
Os06g0632200	4341584	00260+4.2.1.20
Os06g0632200	4341584	00400+4.2.1.20
Os06g0633800	4341591	
Os06g0633800	4341591	
Os06g0645600		
Os06g0647100	4341664	
Os06g0647400	4341667	
Os06g0654600		
Os06g0656300	4341716	
Os06g0662200	4341753	
Os06g0664300	4341771	
Os06g0665800	4341778	
Os06g0665800	4341778	
Os06g0671150	9271403	
Os06g0673500		
Os06g0677000		
Os06g0681600	4341861	00940+1.11.1.7
Os06g0681600	4341861	00940+1.11.1.7
Os06g0683300		
Os06g0689600		
Os06g0696400	4341940	
Os06g0696400	4341940	
Os06g0697000	4341944	
Os06g0697000	4341944	
Os06g0700700	4341965	
Os06g0700700	4341965	
Os06g0703900	4341990	
Os06g0703900	4341990	
Os06g0704100	4341992	
Os06g0704700	4341998	
Os06g0705000	9267681	
Os06g0708700	4342024	
Os06g0708700	4342024	
Os06g0708700	4342024	
Os06g0710700	4342032	
Os06g0714300	4342060	
Os06g0716000	4342075	
Os06g0716000	4342075	
Os06g0716100	4342076	
Os06g0725000		
Os06g0726100	4342114	00520+3.2.1.14
Os06g0726200		00520+3.2.1.14
Os06g0731200		
Os07g0104500	4342187	00940+1.11.1.7
Os07g0106200	4342198	
Os07g0106200	4342198	
Os07g0107800	4342205	
Os07g0107800	4342205	
Os07g0109400	4342218	
Os07g0112700		
Os07g0128800	4342316	
Os07g0129200	4342317	
Os07g0129300	4342318	
Os07g0152700		
Os07g0159800	4342446	
Os07g0159800	4342446	
Os07g0160600	4342453	
Os07g0175600	4342534	
Os07g0187200		
Os07g0187400	4342600	
Os07g0190000	4342614	00730+2.2.1.7
Os07g0190000	4342614	00900+2.2.1.7
Os07g0204100	4342676	
Os07g0209100	4342703	
Os07g0211900	4342713	
Os07g0231800	4342778	
Os07g0231800	4342778	
Os07g0232900	4342783	
Os07g0259100	4342865	
Os07g0271500	4342896	
Os07g0281800		
Os07g0282401		
Os07g0282500		
Os07g0286950		
Os07g0301500		
Os07g0302100		05170+2.7.11.1
Os07g0302100		05163+2.7.11.1
Os07g0302100		04150+2.7.11.1
Os07g0302100		04714+2.7.11.1
Os07g0302100		05165+2.7.11.1
Os07g0302100		04926+2.7.11.1
Os07g0302100		04151+2.7.11.1
Os07g0406300	4342988	00480+1.1.1.49
Os07g0406300	4342988	00030+1.1.1.49
Os07g0406300	4342988	00480+1.1.1.49
Os07g0406300	4342988	00030+1.1.1.49
Os07g0407300	107275405	
Os07g0418500	4343032	
Os07g0418500	4343032	
Os07g0419000		
Os07g0419100		
Os07g0422100	4343047	
Os07g0442900	4343098	
Os07g0467800		
Os07g0472400		
Os07g0474300	4343208	
Os07g0480900	4343231	
Os07g0482900		
Os07g0485100	4343249	
Os07g0489500		
Os07g0490500		
Os07g0491600		
Os07g0498400	4343304	
Os07g0500300	4343312	
Os07g0510833		
Os07g0510900		
Os07g0512100	4343364	
Os07g0517100	4343386	
Os07g0517100	4343386	
Os07g0517100	4343386	
Os07g0518100	4343392	
Os07g0523400		
Os07g0523600		
Os07g0523965		
Os07g0532800	4343460	
Os07g0533000	107276256	
Os07g0533300		
Os07g0533600		
Os07g0533800	4343462	
Os07g0534500		
Os07g0534700	4343469	
Os07g0537400		
Os07g0537500		
Os07g0537900	4343481	
Os07g0537900	4343481	
Os07g0538000	4343482	00500+3.2.1.39
Os07g0538400		
Os07g0538700	4343486	
Os07g0539100	4343487	00500+3.2.1.39
Os07g0539100	4343487	00500+3.2.1.39
Os07g0539300	9268304	00500+3.2.1.39
Os07g0539300	9268304	00500+3.2.1.39
Os07g0539400		00500+3.2.1.39
Os07g0539700	4343491	
Os07g0539900	4343492	00500+3.2.1.39
Os07g0541000	4343498	
Os07g0541200		
Os07g0541400	4343500	
Os07g0550500		05170+2.7.11.1
Os07g0550500		05163+2.7.11.1
Os07g0550500		04150+2.7.11.1
Os07g0550500		04714+2.7.11.1
Os07g0550500		05165+2.7.11.1
Os07g0550500		04926+2.7.11.1
Os07g0550500		04151+2.7.11.1
Os07g0550900	4343546	05170+2.7.11.1
Os07g0550900	4343546	05163+2.7.11.1
Os07g0550900	4343546	04150+2.7.11.1
Os07g0550900	4343546	04714+2.7.11.1
Os07g0550900	4343546	05165+2.7.11.1
Os07g0550900	4343546	04926+2.7.11.1
Os07g0550900	4343546	04151+2.7.11.1
Os07g0552800	4343553	
Os07g0552800	4343553	
Os07g0553000		
Os07g0556300		
Os07g0557100	4343573	
Os07g0564100	4343614	
Os07g0564500	4343616	
Os07g0566800		
Os07g0571500	9267646	
Os07g0575500	4343697	00520+3.2.1.52
Os07g0575500	4343697	00531+3.2.1.52
Os07g0575500	4343697	00604+3.2.1.52
Os07g0575500	4343697	00603+3.2.1.52
Os07g0575500	4343697	00511+3.2.1.52
Os07g0575500	4343697	00513+3.2.1.52
Os07g0575600	4343698	
Os07g0575600	4343698	
Os07g0575700		
Os07g0575750	107275741	
Os07g0575900		
Os07g0578200	4343712	
Os07g0582400	4343728	
Os07g0584100	4343738	
Os07g0584200		
Os07g0585700	9269794	
Os07g0586100	4343748	
Os07g0592100		
Os07g0592600	4343785	
Os07g0597200	4343798	
Os07g0597200	4343798	
Os07g0598000	4343800	
Os07g0598000	4343800	
Os07g0598800		
Os07g0601000	4343821	
Os07g0601100	4343822	
Os07g0601900		
Os07g0602000	4343827	
Os07g0602200	4343829	
Os07g0603800	4343841	
Os07g0603800	4343841	
Os07g0613000		
Os07g0622200	4343946	00400+2.5.1.54
Os07g0624600	4343959	
Os07g0630400	4343992	
Os07g0631300	4343998	
Os07g0634600	4344020	
Os07g0634600	4344020	
Os07g0635200	4344022	
Os07g0635300		
Os07g0635500	4344024	
Os07g0635900	4344028	
Os07g0638100	4344044	
Os07g0644600	4344089	
Os07g0656900		
Os07g0657900	4344159	00450+1.8.1.9
Os07g0657900	4344159	
Os07g0663500		
Os07g0667300	4344220	
Os07g0668500		
Os07g0669200		
Os07g0671800		
Os07g0673000		
Os07g0673200	4344254	
Os07g0677100	4344277	00940+1.11.1.7
Os07g0677500	4344281	00940+1.11.1.7
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0680400	4344296	
Os07g0684800	4344324	
Os07g0684800	4344324	
Os07g0687300	4344345	
Os07g0687900	4344351	00052+2.4.1.123
Os07g0689950		
Os07g0693500	4344386	00230+3.5.4.6
Os07g0693500	4344386	
Os08g0102700	4344425	
Os08g0102700	4344425	
Os08g0102700	4344425	
Os08g0102700	4344425	
Os08g0102700	4344425	
Os08g0103500	4344431	
Os08g0103500	4344431	
Os08g0105400	4344445	
Os08g0105600		
Os08g0105700		
Os08g0105800	4344448	
Os08g0105800	4344448	
Os08g0111200		00600+3.2.1.45
Os08g0111200		00511+3.2.1.45
Os08g0111200		00600+3.2.1.45
Os08g0111200		00511+3.2.1.45
Os08g0121900	4344548	
Os08g0121900	4344548	
Os08g0127100	4344567	
Os08g0127100	4344567	
Os08g0129700	4344584	00052+5.1.3.2
Os08g0129700	4344584	00520+5.1.3.2
Os08g0129700	4344584	00052+5.1.3.2
Os08g0129700	4344584	00520+5.1.3.2
Os08g0135100	4344605	
Os08g0136300	4344615	
Os08g0136500	4344616	
Os08g0136700	4344618	
Os08g0136800	4344619	
Os08g0151800	4344670	
Os08g0152800	9266786	
Os08g0154250	9269930	
Os08g0157500	4344702	
Os08g0157500	4344702	
Os08g0158400	107275898	
Os08g0167500	4344752	
Os08g0167500	4344752	
Os08g0174300		
Os08g0174800		
Os08g0174800		
Os08g0179000		
Os08g0189400	4344841	
Os08g0189500	112936027	
Os08g0189600	4344843	
Os08g0189700	4344844	
Os08g0189850	9272376	
Os08g0189900	112935981	
Os08g0190100	4344846	
Os08g0201700		
Os08g0202300		
Os08g0202300		
Os08g0202300		
Os08g0202300		
Os08g0203100		
Os08g0203201		
Os08g0203300		
Os08g0205900	4344928	
Os08g0216000		
Os08g0224800	4344972	
Os08g0226166		
Os08g0226300		
Os08g0237000	4345019	
Os08g0237200	4345021	
Os08g0238200	4345024	
Os08g0238200	4345024	
Os08g0238500		
Os08g0239300	4345030	
Os08g0244500		00500+3.2.1.39
Os08g0265300		
Os08g0270400		
Os08g0295300	4345200	00970+6.1.1.3
Os08g0295300	4345200	00970+6.1.1.3
Os08g0300300	4345218	
Os08g0301500	4345220	00500+2.4.1.14
Os08g0322500		
Os08g0323400	4345270	
Os08g0331900		
Os08g0345700	4345338	00052+2.7.1.11
Os08g0345700	4345338	00051+2.7.1.11
Os08g0345700	4345338	00680+2.7.1.11
Os08g0345700	4345338	00010+2.7.1.11
Os08g0345700	4345338	00030+2.7.1.11
Os08g0345700	4345338	00052+2.7.1.11
Os08g0345700	4345338	00051+2.7.1.11
Os08g0345700	4345338	00680+2.7.1.11
Os08g0345700	4345338	00010+2.7.1.11
Os08g0345700	4345338	00030+2.7.1.11
Os08g0360300		
Os08g0364900	4345385	
Os08g0372700	107275487	
Os08g0373000	107276515	
Os08g0384500		
Os08g0390200		
Os08g0392100	4345480	
Os08g0395800	4345492	
Os08g0396500		
Os08g0396700		
Os08g0396700		
Os08g0396700		
Os08g0396700		
Os08g0398000	4345497	
Os08g0398300	4345498	
Os08g0398400	4345499	
Os08g0404000		
Os08g0404350		
Os08g0404900	107277061	
Os08g0415900		
Os08g0421850	9268476	
Os08g0423500	4345604	00910+4.2.1.1
Os08g0423600		00910+4.2.1.1
Os08g0424100		00910+4.2.1.1
Os08g0432500	4345646	
Os08g0433100		
Os08g0448000	4345717	
Os08g0468100	4345795	
Os08g0468100	4345795	
Os08g0468100	4345795	
Os08g0468700	4345798	
Os08g0470200	9268297	
Os08g0470200	9268297	
Os08g0470700		00910+4.2.1.1
Os08g0475400	4345825	
Os08g0482700	4345861	
Os08g0482700	4345861	
Os08g0484200	4345870	
Os08g0484600	4345873	05170+2.7.11.1
Os08g0484600	4345873	05163+2.7.11.1
Os08g0484600	4345873	04150+2.7.11.1
Os08g0484600	4345873	04714+2.7.11.1
Os08g0484600	4345873	05165+2.7.11.1
Os08g0484600	4345873	04926+2.7.11.1
Os08g0484600	4345873	04151+2.7.11.1
Os08g0485400		
Os08g0485400		
Os08g0490800		
Os08g0492400		
Os08g0495500	4345923	
Os08g0498100	4345934	
Os08g0500700		
Os08g0508800	4345993	
Os08g0509100	4345994	
Os08g0509100	4345994	
Os08g0517200		
Os08g0517200		
Os08g0517200		
Os08g0519800	4346059	
Os08g0519800	4346059	
Os08g0527700		
Os08g0527733		
Os08g0533900		
Os08g0538600	4346175	
Os08g0538700	4346176	
Os08g0538700	4346176	
Os08g0540000	4346184	
Os08g0540300	4346186	
Os08g0543000	107275936	
Os08g0545000	4346216	
Os08g0548300	4346240	
Os08g0557900	4346302	
Os08g0558200	4346305	
Os08g0560300	4346322	
Os08g0560500	4346323	
Os08g0562500	4346335	
Os08g0562500	4346335	
Os08g0562600	4346336	
Os08g0564700	4346347	
Os08g0566900	4346360	
Os09g0110300	4346391	00630+3.5.1.9
Os09g0110300	4346391	00380+3.5.1.9
Os09g0110300	4346391	00630+3.5.1.9
Os09g0110300	4346391	00380+3.5.1.9
Os09g0127300	4346438	
Os09g0129600		
Os09g0129800		
Os09g0130800		
Os09g0130800		
Os09g0130800		
Os09g0130800		
Os09g0133600	4346460	
Os09g0133600	4346460	
Os09g0250700	4346513	
Os09g0252100	4346520	
Os09g0252100	4346520	
Os09g0263933		
Os09g0264051		
Os09g0264400	4346556	
Os09g0293500	4346640	
Os09g0306400	4346672	
Os09g0315700	4346699	00680+4.1.1.31
Os09g0315700	4346699	00710+4.1.1.31
Os09g0315700	4346699	00620+4.1.1.31
Os09g0315700	4346699	00720+4.1.1.31
Os09g0326100	4346740	
Os09g0329200	4346755	
Os09g0330000	4346756	
Os09g0338500	4346776	
Os09g0339000	4346779	
Os09g0341100	4346785	
Os09g0344800	4346797	
Os09g0344800	4346797	
Os09g0362500		
Os09g0362800		
Os09g0362800		
Os09g0363500	4346860	
Os09g0364400	4346868	
Os09g0365900	4346875	00053+1.10.3.3
Os09g0375400	4346909	
Os09g0375600		
Os09g0379600		
Os09g0379900		
Os09g0380000		
Os09g0380000		
Os09g0385700	4346945	
Os09g0392000	4346961	
Os09g0395600		
Os09g0395600		
Os09g0397300		00500+2.4.1.15
Os09g0407700	112935984	
Os09g0412700	4347042	
Os09g0423400	4347097	
Os09g0423400	4347097	
Os09g0426000	4347112	
Os09g0431100	4347125	
Os09g0431200	4347126	
Os09g0431300		
Os09g0432300		
Os09g0437400		
Os09g0440300	4347172	
Os09g0440300	4347172	
Os09g0440300	4347172	
Os09g0440700	4347173	
Os09g0441100	4347175	
Os09g0441400	4347176	
Os09g0442100	4347179	
Os09g0444900		
Os09g0444900		
Os09g0447500	4347208	
Os09g0451500	4347226	
Os09g0451500	4347226	
Os09g0453300	4347238	
Os09g0453300	4347238	
Os09g0453800	4347242	
Os09g0453800	4347242	
Os09g0456800	4347259	
Os09g0457100	4347261	
Os09g0465500	4347310	
Os09g0467300	4347320	
Os09g0467300	4347320	
Os09g0468300		
Os09g0472100	4347344	
Os09g0472200		
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478300		
Os09g0480100	4347386	
Os09g0482100	4347402	
Os09g0482400	9267802	
Os09g0482400	4347405	
Os09g0482400	9267802	
Os09g0482400	4347405	
Os09g0482600	9267802	
Os09g0482600	4347405	
Os09g0482600	9267802	
Os09g0482600	4347405	
Os09g0482740	9271634	
Os09g0484900	4347418	
Os09g0491708	9269918	
Os09g0491708	9269918	
Os09g0491740		
Os09g0492900	4347444	
Os09g0493000	4347445	
Os09g0493400	4347446	
Os09g0498500	107276062	
Os09g0502500	4347491	
Os09g0509100	4347530	
Os09g0509500		
Os09g0511600		
Os09g0511600		
Os09g0511600		
Os09g0511700		
Os09g0511900	4347547	
Os09g0512800	4347552	
Os09g0517700	4347589	
Os09g0517900	4347591	
Os09g0530300	4347661	
Os09g0532000	4347672	
Os09g0532400	4347674	
Os09g0532400	4347674	
Os09g0535000	4347691	
Os09g0535000	4347691	00710+5.3.1.1
Os09g0535000	4347691	00051+5.3.1.1
Os09g0535000	4347691	00562+5.3.1.1
Os09g0535000	4347691	00010+5.3.1.1
Os09g0535000	4347691	
Os09g0539100	4347717	00400+4.2.3.4
Os09g0543400		
Os09g0543900	4347747	
Os09g0543900	4347747	
Os09g0544000	4347748	
Os09g0544900	4347752	
Os09g0548700	4347776	
Os09g0552500	4347796	
Os09g0552600	4347797	
Os09g0554300	4347808	
Os09g0555100	4347809	
Os09g0555800	4347816	
Os09g0558200	4347833	
Os09g0558200	4347833	
Os09g0561450		
Os09g0561500	4347856	
Os09g0561600		
Os09g0563250	9266663	
Os09g0565700	4347875	00400+4.2.1.51
Os09g0566050	4347877	00400+4.2.1.51
Os09g0567900	4347891	
Os09g0570300	4347912	
Os09g0570300	4347912	
Os09g0571200	4347919	
Os09g0572000	9266123	
Os10g0101200	4347942	
Os10g0105700		
Os10g0122000	4348003	
Os10g0134700	4348052	
Os10g0135600	4348060	
Os10g0136400		
Os10g0140700		
Os10g0154000	4348130	
Os10g0154000	4348130	
Os10g0162846		
Os10g0163370	107275691	
Os10g0164500		
Os10g0165300	4348167	
Os10g0166600	4348172	
Os10g0167200		
Os10g0167250		
Os10g0178000		
Os10g0182000	4348211	00970+6.1.1.7
Os10g0194200	4348242	
Os10g0196100		
Os10g0341700	4348359	
Os10g0341700	4348359	
Os10g0341700	4348359	
Os10g0341700	4348359	
Os10g0351200	9267293	
Os10g0358200	107277604	
Os10g0360100	4348440	
Os10g0360100	4348440	
Os10g0360800		
Os10g0370100	4348469	
Os10g0370100	4348469	
Os10g0387000	4348512	
Os10g0397400	4348555	00100+1.3.1.72
Os10g0400100	4348562	00970+6.1.1.10
Os10g0400100	4348562	00450+6.1.1.10
Os10g0407500	4348592	
Os10g0413400		
Os10g0418100	4348639	
Os10g0422000		
Os10g0422075		
Os10g0442400	4348729	
Os10g0442800	4348733	
Os10g0442900		
Os10g0444700	4348741	
Os10g0444700	4348741	
Os10g0456100	4348791	
Os10g0456500	4348794	00250+6.3.1.2
Os10g0456500	4348794	00910+6.3.1.2
Os10g0456500	4348794	00220+6.3.1.2
Os10g0456500	4348794	00630+6.3.1.2
Os10g0456500	4348794	00250+6.3.1.2
Os10g0456500	4348794	00910+6.3.1.2
Os10g0456500	4348794	00220+6.3.1.2
Os10g0456500	4348794	00630+6.3.1.2
Os10g0458900	4348808	
Os10g0460900	4348816	
Os10g0463800	4348829	
Os10g0464000	4348831	
Os10g0468800		
Os10g0469000	4348859	
Os10g0469000	4348859	
Os10g0469300	107275831	
Os10g0470700	4348866	
Os10g0471300	4348870	00910+4.2.1.104
Os10g0472400	4348873	
Os10g0474800		
Os10g0475100		
Os10g0481300	4348924	
Os10g0481500	4348926	
Os10g0482900	4348928	
Os10g0485800		
Os10g0489301		
Os10g0489500	4348966	
Os10g0494300	4348993	
Os10g0497600	4349010	
Os10g0497600	4349010	
Os10g0501500	4349038	
Os10g0512400	4349097	
Os10g0516300		
Os10g0521000		00500+3.2.1.28
Os10g0525400	4349167	
Os10g0525400	4349167	
Os10g0525500		
Os10g0525800		
Os10g0527800		
Os10g0527900		
Os10g0528100		
Os10g0530300		
Os10g0530600	4349204	
Os10g0530900	4349207	
Os10g0530900	4349207	
Os10g0531400	4349210	
Os10g0534900	4349233	
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0542900	4349267	00520+3.2.1.14
Os10g0543400		00520+3.2.1.14
Os10g0543800	4349270	
Os10g0550900	4349318	00330+1.5.5.2
Os10g0553800	4349336	
Os10g0554200	4349339	
Os10g0554200	4349339	
Os10g0555100	4349343	
Os10g0555700	4349348	
Os10g0555900	4349349	
Os10g0555900	4349349	
Os10g0556100	4349350	
Os10g0556100	4349350	
Os10g0556100	4349350	
Os10g0556200	4349351	
Os10g0559500	4349369	
Os10g0559500	4349369	
Os10g0562000	4349390	
Os10g0566400	4349424	
Os10g0569300	4349447	
Os10g0572300	4349464	
Os10g0572300	4349464	
Os10g0573100	4349471	
Os10g0573400	4349472	
Os10g0577100		
Os10g0579200	4349512	
Os10g0580400	4349520	
Os11g0100600	4349527	
Os11g0100600	4351238	
Os11g0105750	9270397	
Os11g0108800	4349567	
Os11g0112400	4349587	00940+1.11.1.7
Os11g0112800		
Os11g0123033		00970+6.3.5.7
Os11g0126100	4349644	
Os11g0126900		
Os11g0127000		
Os11g0127600	4349650	
Os11g0129000		
Os11g0129200		
Os11g0131900	4349683	00520+3.2.1.55
Os11g0131900	4349683	00520+3.2.1.55
Os11g0133001		05170+2.7.11.1
Os11g0133001		05163+2.7.11.1
Os11g0133001		04150+2.7.11.1
Os11g0133001		04714+2.7.11.1
Os11g0133001		05165+2.7.11.1
Os11g0133001		04926+2.7.11.1
Os11g0133001		04151+2.7.11.1
Os11g0133100		05170+2.7.11.1
Os11g0133100		05163+2.7.11.1
Os11g0133100		04150+2.7.11.1
Os11g0133100		04714+2.7.11.1
Os11g0133100		05165+2.7.11.1
Os11g0133100		04926+2.7.11.1
Os11g0133100		04151+2.7.11.1
Os11g0133800	4349695	
Os11g0134300		05170+2.7.11.1
Os11g0134300		05163+2.7.11.1
Os11g0134300		04150+2.7.11.1
Os11g0134300		04714+2.7.11.1
Os11g0134300		05165+2.7.11.1
Os11g0134300		04926+2.7.11.1
Os11g0134300		04151+2.7.11.1
Os11g0134900		
Os11g0135900	4349708	
Os11g0135900	4349708	
Os11g0136400		
Os11g0144900	4349752	
Os11g0147000	4349764	
Os11g0152700	4349800	
Os11g0152700	4349800	
Os11g0155500		
Os11g0163100	4349863	
Os11g0170200		
Os11g0171300	4349897	00710+4.1.2.13
Os11g0171300	4349897	00010+4.1.2.13
Os11g0171300	4349897	00680+4.1.2.13
Os11g0171300	4349897	00030+4.1.2.13
Os11g0171300	4349897	00051+4.1.2.13
Os11g0179400	107278568	
Os11g0182100		
Os11g0182500	4349950	
Os11g0182500	4349950	
Os11g0182900		
Os11g0183150		
Os11g0183900		
Os11g0183900		
Os11g0186200	4349966	
Os11g0198200		
Os11g0209050		
Os11g0209900		
Os11g0210500	4350054	
Os11g0210500	4350054	
Os11g0212300		
Os11g0212900		
Os11g0213000		
Os11g0216300		
Os11g0216300		
Os11g0222000		
Os11g0232100	4350138	
Os11g0232100	4350138	
Os11g0244100	107276402	
Os11g0245500	4350186	
Os11g0269100		
Os11g0275000		
Os11g0275200		
Os11g0275500		
Os11g0279750		
Os11g0289700	4350299	
Os11g0291000		
Os11g0291500		
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0428700		
Os11g0434400		
Os11g0434850		
Os11g0435100		
Os11g0435300		
Os11g0448700	4350442	
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0465200	4350483	
Os11g0465200	4350483	
Os11g0469900		
Os11g0470500	4350486	
Os11g0473832		
Os11g0483000		
Os11g0490200		
Os11g0490900	4350545	
Os11g0526200		
Os11g0552000		
Os11g0575500		
Os11g0582300	4350788	
Os11g0582300	4350788	
