Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os08g0547900		
Os08g0553800		
Os08g0553800		
Os08g0553800		
Os08g0553800		
Os08g0557100	4346294	
Os08g0557100	4346294	
Os08g0558200	4346305	
Os08g0561700	4346329	
Os08g0562100	4346332	00630+1.1.1.37
Os08g0562100	4346332	00720+1.1.1.37
Os08g0562100	4346332	00710+1.1.1.37
Os08g0562100	4346332	00270+1.1.1.37
Os08g0562100	4346332	00020+1.1.1.37
Os08g0562100	4346332	00680+1.1.1.37
Os08g0562100	4346332	00620+1.1.1.37
Os08g0562100	4346332	00620+1.1.1.82
Os08g0562100	4346332	00710+1.1.1.82
Os08g0562100	4346332	00630+1.1.1.37
Os08g0562100	4346332	00720+1.1.1.37
Os08g0562100	4346332	00710+1.1.1.37
Os08g0562100	4346332	00270+1.1.1.37
Os08g0562100	4346332	00020+1.1.1.37
Os08g0562100	4346332	00680+1.1.1.37
Os08g0562100	4346332	00620+1.1.1.37
Os08g0562100	4346332	00620+1.1.1.82
Os08g0562100	4346332	00710+1.1.1.82
Os08g0562500	4346335	
Os08g0562500	4346335	
Os08g0562800		
Os08g0562800		
Os08g0565800	9269420	
Os08g0565800	9269420	
Os08g0566100	4346356	
Os08g0566400		
Os08g0566400		
Os08g0566600	4346358	
Os09g0240200	4346474	
Os09g0249900	4346508	
Os09g0250300		
Os09g0255000		
Os09g0255300		
Os09g0266000	4346559	
Os09g0266000	4346559	
Os09g0266000	4346559	
Os09g0275400	4346594	
Os09g0278700	107276982	
Os09g0279500	4346605	
Os09g0279500	4346605	
Os09g0279500	4346605	
Os09g0296800	4346649	
Os09g0298200	4346656	00500+2.7.7.27
Os09g0298200	4346656	00520+2.7.7.27
Os09g0298200	4346656	00500+2.7.7.27
Os09g0298200	4346656	00520+2.7.7.27
Os09g0306650		
Os09g0315000		
Os09g0322500	4346719	
Os09g0327400	4346747	00010+5.1.3.15
Os09g0344500	4346795	
Os09g0361500		
Os09g0369400	4346885	
Os09g0373800		
Os09g0386200	4346948	
Os09g0396300	4346976	
Os09g0411650	9266797	
Os09g0412200	4347038	
Os09g0423300	4347096	
Os09g0423300	4347096	
Os09g0423300	4347096	
Os09g0423600	4347099	00550+2.4.1.227
Os09g0425900	4347111	
Os09g0425900	4347111	
Os09g0431600	4347128	
Os09g0436500		
Os09g0436500		
Os09g0436500		
Os09g0439050		
Os09g0439500	4347166	
Os09g0440200	4347171	
Os09g0440200	4347171	
Os09g0442700	4347183	
Os09g0460300	4347284	
Os09g0460400	4347285	
Os09g0463300		
Os09g0463300		
Os09g0469950		
Os09g0470000		
Os09g0471200		
Os09g0474100	4347355	
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478300		
Os09g0480400	4347389	
Os09g0481800	4347400	
Os09g0491788	9272624	
Os09g0491822		
Os09g0491852		
Os09g0501600	4347486	
Os09g0506000	4347510	
Os09g0506000	4347510	
Os09g0506000	4347510	
Os09g0511700		
Os09g0511900	4347547	
Os09g0517000	4347585	
Os09g0527600	4347642	
Os09g0529350	107277799	
Os09g0531100	4347667	
Os09g0535000	4347691	
Os09g0535000	4347691	00710+5.3.1.1
Os09g0535000	4347691	00051+5.3.1.1
Os09g0535000	4347691	00562+5.3.1.1
Os09g0535000	4347691	00010+5.3.1.1
Os09g0535000	4347691	
Os09g0538000	4347709	
Os09g0538000	4347709	
Os09g0541000	4347729	
Os09g0541000	4347729	
Os09g0542100		
Os09g0553200	4347800	00520+2.7.7.9
Os09g0553200	4347800	00500+2.7.7.9
Os09g0553200	4347800	00561+2.7.7.9
Os09g0553200	4347800	00040+2.7.7.9
Os09g0553200	4347800	00052+2.7.7.9
Os09g0553900	4347805	
Os09g0555800	4347816	
Os09g0556200	4347818	
Os09g0556500	4347821	00970+6.1.1.16
Os09g0561450		
Os09g0561500	4347856	
Os09g0561600		
Os09g0565200	4347871	
Os09g0567366	9269248	
Os09g0567366	9269248	
Os09g0567366	9269248	
Os09g0569100	4347902	
Os09g0570400	4347913	
Os10g0100300	4347935	
Os10g0109300	4347962	00940+1.11.1.7
Os10g0109300	4347962	00940+1.11.1.7
Os10g0109600	4347963	00940+1.11.1.7
Os10g0109600	4347963	00940+1.11.1.7
Os10g0111700		
Os10g0111700		
Os10g0158400		
Os10g0162856		
Os10g0163370	107275691	
Os10g0167900	4348180	
Os10g0168300		
Os10g0168500		
Os10g0177300		
Os10g0181600	4348209	
Os10g0181600	4348209	
Os10g0182000	4348211	00970+6.1.1.7
Os10g0213700	4348287	
Os10g0320100	4348304	
Os10g0350800		
Os10g0363600	4348452	
Os10g0400500		
Os10g0402400	4348573	
Os10g0403700		
Os10g0417600	4348636	00520+5.1.3.18
Os10g0417600	4348636	00053+5.1.3.18
Os10g0421800		
Os10g0445600	4348745	
Os10g0447900	4348760	
Os10g0450400	4348765	
Os10g0461100	4348816	
Os10g0461100	4348816	
Os10g0461100	4348816	
Os10g0461400		
Os10g0478500		
Os10g0480200	4348919	
Os10g0480200	4348919	
Os10g0480200	4348919	
Os10g0489500	4348966	
Os10g0490900		
Os10g0492300		
Os10g0493600	4348988	00561+3.2.1.22
Os10g0493600	4348988	00052+3.2.1.22
Os10g0493600	4348988	00600+3.2.1.22
Os10g0493600	4348988	00603+3.2.1.22
Os10g0493600	4348988	00561+3.2.1.22
Os10g0493600	4348988	00052+3.2.1.22
Os10g0493600	4348988	00600+3.2.1.22
Os10g0493600	4348988	00603+3.2.1.22
Os10g0493600	4348988	00561+3.2.1.22
Os10g0493600	4348988	00052+3.2.1.22
Os10g0493600	4348988	00600+3.2.1.22
Os10g0493600	4348988	00603+3.2.1.22
Os10g0493600	4348988	00561+3.2.1.22
Os10g0493600	4348988	00052+3.2.1.22
Os10g0493600	4348988	00600+3.2.1.22
Os10g0493600	4348988	00603+3.2.1.22
Os10g0499400		
Os10g0502000	4349041	
Os10g0503200	4349049	00790+6.3.2.17
Os10g0503200	4349049	00790+6.3.2.17
Os10g0503800		
Os10g0509000		
Os10g0512500	4349098	
Os10g0512500	4349098	
Os10g0516100	4349114	
Os10g0516100	4349114	
Os10g0517400	4349122	
Os10g0521600		
Os10g0521600		
Os10g0523700	4349157	00400+4.2.1.51
Os10g0530600	4349204	
Os10g0539700	4349250	
Os10g0546600	4349290	
Os10g0554001		
Os10g0555600	4349347	
Os10g0556200	4349351	
Os10g0560400	4349376	
Os10g0565500	4349419	
Os10g0567100	4349430	
Os10g0567400	4349433	
Os10g0567400	4349433	
Os10g0567400	4349433	
Os10g0573000	4349470	
Os10g0573400	4349472	
Os10g0573700	4349475	
Os10g0573700	4349475	
Os10g0577700	4349500	00400+2.7.1.71
Os10g0578800	4349509	
Os10g0578800	4349509	
Os11g0103700	4349540	
Os11g0104400	4349544	
Os11g0105750	9270397	
Os11g0106200	4349555	
Os11g0106200	4349555	
Os11g0106200	4349555	
Os11g0109400	4349570	
Os11g0116400	4349608	
Os11g0119100		
Os11g0119700		
Os11g0125900		
Os11g0126100	4349644	
Os11g0126400	4349645	
Os11g0129000		
Os11g0129200		
Os11g0140700		
Os11g0140700		
Os11g0150100	4349782	
Os11g0150100	4349782	
Os11g0150700	4349787	
Os11g0153400	4349806	
Os11g0153600		
Os11g0153700	4349809	
Os11g0157200	4349828	
Os11g0163100	4349863	
Os11g0171300	4349897	00710+4.1.2.13
Os11g0171300	4349897	00010+4.1.2.13
Os11g0171300	4349897	00680+4.1.2.13
Os11g0171300	4349897	00030+4.1.2.13
Os11g0171300	4349897	00051+4.1.2.13
Os11g0181700	4349944	
Os11g0181700	4349944	
Os11g0181800	4349945	
Os11g0186200	4349966	
Os11g0220300		
Os11g0226100		
Os11g0242400	4350172	
Os11g0242800	4350176	
Os11g0243300		
Os11g0267000	4350255	
Os11g0267000	4350255	
Os11g0283500	4350285	
Os11g0284032		
Os11g0284300		
Os11g0287100		
Os11g0291000		
Os11g0291500		
Os11g0303600		
Os11g0304050	9269972	
Os11g0305400	4350342	
Os11g0432400	4350398	
Os11g0432400	4350398	
Os11g0433200		
Os11g0433200		
Os11g0444700	4350431	
Os11g0444900	4350433	
Os11g0445300	4350434	05170+2.7.11.1
Os11g0445300	4350434	05163+2.7.11.1
Os11g0445300	4350434	04150+2.7.11.1
Os11g0445300	4350434	04714+2.7.11.1
Os11g0445300	4350434	05165+2.7.11.1
Os11g0445300	4350434	04926+2.7.11.1
Os11g0445300	4350434	04151+2.7.11.1
Os11g0450400		
Os11g0456100		
Os11g0460900		
Os11g0508600	4350572	
Os11g0528500	4350631	
Os11g0539500	4350663	
Os11g0544000		
Os11g0544000		
Os11g0550800	4350706	
Os11g0579400		
Os11g0579400		
Os11g0588100	107276970	
Os11g0588600		
Os11g0589800		
Os11g0591200		00062+2.3.1.199
Os11g0591200		00061+2.3.1.180
Os11g0591550		
Os11g0592000	4350821	
Os11g0592100	4350822	
Os11g0592800	4350829	
Os11g0595200	4350844	
Os11g0598300	4350850	
Os11g0600900		00520+5.3.1.8
Os11g0600900		00051+5.3.1.8
Os11g0603200	4350873	
Os11g0603200	4350873	
Os11g0608700		
Os11g0621400	4350948	
Os11g0634200	4350975	
Os11g0640600	4351000	
Os11g0644600	4351015	
Os11g0649900	9271905	
Os11g0650700	9271905	
Os11g0657100	4351050	
Os11g0683500	4351127	
Os11g0683500	4351127	
Os11g0707000		
Os11g0707000		
Os11g0707000		
Os12g0103000	4351248	
Os12g0104400	4351253	
Os12g0105300	9269069	
Os12g0105300	9269069	
Os12g0105300	9269069	
Os12g0105700	4351261	
Os12g0109150		
Os12g0115900	4351322	
Os12g0118400	4351341	
Os12g0118400	4351341	
Os12g0119000	4351346	
Os12g0123500		
Os12g0125800		
Os12g0126000	4351384	
Os12g0137200	4351451	
Os12g0138800		
Os12g0144200		
Os12g0149700		
Os12g0158800	4351555	
Os12g0159600	4351561	
Os12g0159600	4351561	
Os12g0163400	4351582	
Os12g0166600		
Os12g0169400	4351617	
Os12g0175500	4351647	
Os12g0182700	4351682	
Os12g0188700	9270622	
Os12g0188700	9270622	
Os12g0189700	4351696	
Os12g0190000	4351698	
Os12g0190000	4351698	
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197700	4351726	
Os12g0204500	4351745	
Os12g0209000	4351767	
Os12g0210400	4351777	
Os12g0225200		
Os12g0236900	4351854	
Os12g0255200	9272184	
Os12g0255200	9272184	
Os12g0263000		00480+6.3.2.3
Os12g0263000		00270+6.3.2.3
Os12g0268000	4351945	
Os12g0270900	4351955	
Os12g0270900	4351955	
Os12g0274700	4351966	00630+4.1.1.39
Os12g0274700	4351966	00710+4.1.1.39
Os12g0274700	4351966	00630+4.1.1.39
Os12g0274700	4351966	00710+4.1.1.39
Os12g0291100	4352014	
Os12g0291100	4352014	00630+4.1.1.39
Os12g0291100	4352014	00710+4.1.1.39
Os12g0291400	4352016	00630+4.1.1.39
Os12g0291400	4352016	00710+4.1.1.39
Os12g0292400	4352021	00630+4.1.1.39
Os12g0292400	4352021	00710+4.1.1.39
Os12g0420200	4352083	
Os12g0428000	4352104	
Os12g0431300	4352117	
Os12g0438300	4352130	
Os12g0480100	4352215	
Os12g0482700	4352223	
Os12g0482700	4352223	
Os12g0485000	9270395	
Os12g0485000	9270395	
Os12g0485600	4352231	
Os12g0498500	4352264	
Os12g0506500	4352294	
Os12g0512800	4352333	
Os12g0533700	4352408	00970+6.1.1.20
Os12g0534100	4352412	
Os12g0534200	4352413	
Os12g0541500	4352441	
Os12g0541500	4352441	
Os12g0541500	4352441	
Os12g0541500	4352441	
Os12g0541500	4352441	
Os12g0559200	4352505	
Os12g0559200	4352505	
Os12g0559934		
Os12g0560200		
Os12g0562100	4352522	
Os12g0562100	4352522	
Os12g0563600		
Os12g0564400	4352538	
Os12g0564400	4352538	
Os12g0575000	4352606	
Os12g0581700	4352641	
Os12g0581700	4352641	
Os12g0581700	4352641	
Os12g0583300	4352651	
Os12g0594200		
Os12g0601300	4352721	
Os12g0606000		
Os12g0607000	4352747	
Os12g0607000	4352747	
Os12g0609500	4352758	
Os12g0615400	4352791	00130+2.1.1.295
Os12g0617800		
Os12g0621700	4352823	
Os12g0626400	4352846	
Os12g0626400	4352846	
Os12g0628400	4352850	
Os12g0628400	4352850	
Os12g0630700	4352860	
Os12g0637100	4352897	
